row_id,source_ko,target_text,category,issue_dim,severity,option_a,option_b,recommendation,confidence,notes
family-01-a-d-2-S5-fact-pursuit-v9-D6,저는 이제 상대에게 알려지길 피하려 자기 몫을 줄였다는 말을 이제는 이해합니다. 그걸 인정하는 게 늦었습니다.,"Now that I see both papers honestly, the difference between the draft and the notarised copy is exactly the share Jung-hoo gave back to me to keep the half-brother fact buried. I will not hide behind those records any longer. What the other side has been seeing in the records and what I had been hiding line up right here.",non_party_scripted_text,D6,P1,"Now that I see both papers honestly, the difference between the draft and the notarised copy is exactly the share Jeong-hu gave back to me to keep the half-brother fact buried. I will not hide behind those records any longer. What the other side has been seeing in the records and what I had been hiding line up right here.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-2-S5-fact-pursuit-v10-D6,상대에게 알려지길 피하려 자기 몫을 줄였다는 말을 이제는 이해합니다. 그래도 유서에 손댄 책임이 사라지는 건 아닙니다. 그래서 그렇게 기록해 주십시오.,"Your Honor, the gap between the handwritten draft at 90:10 and the notarised copy at 60:40 is not a forgery in his hand against me — it is Jung-hoo reducing his own share to protect his brother's identity. I will not hide behind those records any longer. I will not dodge that fact any longer, and I admit the harm I caused.",non_party_scripted_text,D6,P1,"Your Honor, the gap between the handwritten draft at 90:10 and the notarised copy at 60:40 is not a forgery in his hand against me — it is Jeong-hu reducing his own share to protect his brother's identity. I will not hide behind those records any longer. I will not dodge that fact any longer, and I admit the harm I caused.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-2-S5-motive-search-v1-D6,저는 어머니 곁에 있었지만 어머니를 몰랐습니다. 제 동생은 멀리 있었지만 어머니 뜻을 더 알고 있었던 것 같습니다.,"Your Honor, the reason for the gap between the draft and the notarised copy was Jung-hoo trying to spare me from the birth secret, not anyone trying to cheat me out of an inheritance. My motive was older than this case, and I will not dress it up as anything else. I will state the facts as they are, and accept the responsibility that follows.",non_party_scripted_text,D6,P1,"Your Honor, the reason for the gap between the draft and the notarised copy was Jeong-hu trying to spare me from the birth secret, not anyone trying to cheat me out of an inheritance. My motive was older than this case, and I will not dress it up as anything else. I will state the facts as they are, and accept the responsibility that follows.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-2-S5-motive-search-v4-D6,결국 제가 알고 싶었던 건 진실보다 제 분노를 확인할 근거였는지도 모르겠습니다.,"Your Honor, the reason for the gap between the draft and the notarised copy was Jung-hoo trying to spare me from the birth secret, not anyone trying to cheat me out of an inheritance. My motive was older than this case, and I will not dress it up as anything else. I admit it, including the parts I had kept silent about for years.",non_party_scripted_text,D6,P1,"Your Honor, the reason for the gap between the draft and the notarised copy was Jeong-hu trying to spare me from the birth secret, not anyone trying to cheat me out of an inheritance. My motive was older than this case, and I will not dress it up as anything else. I admit it, including the parts I had kept silent about for years.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-2-S5-motive-search-v7-D6,제가 분노로 먼저 결론을 낸 부분이 있었습니다. 그래서 제 책임도 같이 보입니다. 그 말까지 제가 감당하겠습니다.,"Your Honor, the reason for the gap between the draft and the notarised copy was Jung-hoo trying to spare me from the birth secret, not anyone trying to cheat me out of an inheritance. My motive was older than this case, and I will not dress it up as anything else. I will not deny that part any longer, and I will answer for what comes next.",non_party_scripted_text,D6,P1,"Your Honor, the reason for the gap between the draft and the notarised copy was Jeong-hu trying to spare me from the birth secret, not anyone trying to cheat me out of an inheritance. My motive was older than this case, and I will not dress it up as anything else. I will not deny that part any longer, and I will answer for what comes next.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-2-S5-motive-search-v10-D6,제가 분노로 먼저 결론을 낸 부분이 있었습니다. 이제는 그 책임을 인정합니다. 그래서 그렇게 기록해 주십시오.,"Your Honor, the reason for the gap between the draft and the notarised copy was Jung-hoo trying to spare me from the birth secret, not anyone trying to cheat me out of an inheritance. My motive was older than this case, and I will not dress it up as anything else. I will not dodge that fact any longer, and I admit the harm I caused.",non_party_scripted_text,D6,P1,"Your Honor, the reason for the gap between the draft and the notarised copy was Jeong-hu trying to spare me from the birth secret, not anyone trying to cheat me out of an inheritance. My motive was older than this case, and I will not dress it up as anything else. I will not dodge that fact any longer, and I admit the harm I caused.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-3-S5-fact-pursuit-v1-D6,한 번도 출처를 확인한 적이 없습니다. 저는 그냥 어머니 돈이라고만 생각했습니다.,"Your Honor, the regular monthly amounts going into our mother's account for nearly twenty years were Jung-hoo's money — old regular support — not part of the household budget I controlled. I will not hide behind those records any longer. I will state the facts as they are, and accept the responsibility that follows.",non_party_scripted_text,D6,P1,"Your Honor, the regular monthly amounts going into our mother's account for nearly twenty years were Jeong-hu's money — old regular support — not part of the household budget I controlled. I will not hide behind those records any longer. I will state the facts as they are, and accept the responsibility that follows.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-3-S5-fact-pursuit-v2-D6,"통장 흐름도, 돈이 들어온 배경도 묻지 않았습니다. 어머니가 주시는 돈이라는 전제만 붙잡고 있었습니다.","On the account flow, the long-running support for our mother was Yoon Jung-hoo's money over twenty years, and the 300 million won during the factory crisis 300 million transfer was his too, paid in cash via her account. I will not hide behind those records any longer. I will not put the weight of this on the other side of the courtroom any longer.",non_party_scripted_text,D6,P1,"On the account flow, the long-running support for our mother was Yoon Jeong-hu's money over twenty years, and the 300 million won during the factory crisis 300 million transfer was his too, paid in cash via her account. I will not hide behind those records any longer. I will not put the weight of this on the other side of the courtroom any longer.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-3-S5-fact-pursuit-v3-D6,제가 본 건 건네받는 순간뿐이었습니다. 그 앞에 누가 있었는지는 한 번도 확인하지 않았습니다.,"Now that I have to say it cleanly: the inflow on her bankbook each month was Jung-hoo's money, and the factory crisis 300 million won that bridged my management rights crisis came through the same channel. I will not hide behind those records any longer. I will not fill the gaps in the records with anything other than the truth from this point on.",non_party_scripted_text,D6,P1,"Now that I have to say it cleanly: the inflow on her bankbook each month was Jeong-hu's money, and the factory crisis 300 million won that bridged my management rights crisis came through the same channel. I will not hide behind those records any longer. I will not fill the gaps in the records with anything other than the truth from this point on.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-3-S5-fact-pursuit-v4-D6,어머니 돈이라는 말이 제게 제일 편한 설명이었습니다. 그래서 그 설명 밖을 보려 하지 않았습니다.,"Your Honor, the regular monthly amounts going into our mother's account for nearly twenty years were Jung-hoo's money — old regular support — not part of the household budget I controlled. I will not hide behind those records any longer. I admit it, including the parts I had kept silent about for years.",non_party_scripted_text,D6,P1,"Your Honor, the regular monthly amounts going into our mother's account for nearly twenty years were Jeong-hu's money — old regular support — not part of the household budget I controlled. I will not hide behind those records any longer. I admit it, including the parts I had kept silent about for years.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-3-S5-fact-pursuit-v5-D6,결국 저는 사실이 아니라 믿고 싶은 출처를 붙잡고 살았습니다. 그 잘못은 제 쪽에도 있습니다.,"On the account flow, the long-running support for our mother was Yoon Jung-hoo's money over twenty years, and the 300 million won during the factory crisis 300 million transfer was his too, paid in cash via her account. I will not hide behind those records any longer. I admit both what I did directly and what I disclosed too late.",non_party_scripted_text,D6,P1,"On the account flow, the long-running support for our mother was Yoon Jeong-hu's money over twenty years, and the 300 million won during the factory crisis 300 million transfer was his too, paid in cash via her account. I will not hide behind those records any longer. I admit both what I did directly and what I disclosed too late.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-3-S5-fact-pursuit-v6-D6,"재판관님, 제 동생이 정기 지원금과 공장 돈을 오래 메운 사실을 인정합니다. 저는 그 돈을 어머니 도움으로만 알고 살았습니다. 그 책임은 제가 인정하겠습니다.","Now that I have to say it cleanly: the inflow on her bankbook each month was Jung-hoo's money, and the factory crisis 300 million won that bridged my management rights crisis came through the same channel. I will not hide behind those records any longer. The remaining disputes have to be sorted out on the premise of that fact.",non_party_scripted_text,D6,P1,"Now that I have to say it cleanly: the inflow on her bankbook each month was Jeong-hu's money, and the factory crisis 300 million won that bridged my management rights crisis came through the same channel. I will not hide behind those records any longer. The remaining disputes have to be sorted out on the premise of that fact.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-3-S5-fact-pursuit-v7-D6,저는 그 돈을 어머니 도움으로만 알고 살았습니다. 그래서 이제는 제 동생이 정기 지원금과 공장 돈을 오래 메운 사실을 인정합니다. 그 말까지 제가 감당하겠습니다.,"Your Honor, the regular monthly amounts going into our mother's account for nearly twenty years were Jung-hoo's money — old regular support — not part of the household budget I controlled. I will not hide behind those records any longer. I will not deny that part any longer, and I will answer for what comes next.",non_party_scripted_text,D6,P1,"Your Honor, the regular monthly amounts going into our mother's account for nearly twenty years were Jeong-hu's money — old regular support — not part of the household budget I controlled. I will not hide behind those records any longer. I will not deny that part any longer, and I will answer for what comes next.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-3-S5-fact-pursuit-v8-D6,저는 그 돈을 어머니 도움으로만 알고 살았습니다. 그 점을 외면하지 않겠습니다. 이제는 제 몫도 피하지 않겠습니다.,"On the account flow, the long-running support for our mother was Yoon Jung-hoo's money over twenty years, and the 300 million won during the factory crisis 300 million transfer was his too, paid in cash via her account. I will not hide behind those records any longer. I will correct the order of the records and my actions on those terms.",non_party_scripted_text,D6,P1,"On the account flow, the long-running support for our mother was Yoon Jeong-hu's money over twenty years, and the 300 million won during the factory crisis 300 million transfer was his too, paid in cash via her account. I will not hide behind those records any longer. I will correct the order of the records and my actions on those terms.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-3-S5-fact-pursuit-v9-D6,저는 이제 동생이 정기 지원금과 공장 돈을 오래 메운 사실을 인정합니다. 그걸 인정하는 게 늦었습니다.,"Now that I have to say it cleanly: the inflow on her bankbook each month was Jung-hoo's money, and the factory crisis 300 million won that bridged my management rights crisis came through the same channel. I will not hide behind those records any longer. What the other side has been seeing in the records and what I had been hiding line up right here.",non_party_scripted_text,D6,P1,"Now that I have to say it cleanly: the inflow on her bankbook each month was Jeong-hu's money, and the factory crisis 300 million won that bridged my management rights crisis came through the same channel. I will not hide behind those records any longer. What the other side has been seeing in the records and what I had been hiding line up right here.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-3-S5-fact-pursuit-v10-D6,제 동생이 정기 지원금과 공장 돈을 오래 메운 사실을 인정합니다. 저는 그 돈을 어머니 도움으로만 알고 살았습니다. 그래서 그렇게 기록해 주십시오.,"Your Honor, the regular monthly amounts going into our mother's account for nearly twenty years were Jung-hoo's money — old regular support — not part of the household budget I controlled. I will not hide behind those records any longer. I will not dodge that fact any longer, and I admit the harm I caused.",non_party_scripted_text,D6,P1,"Your Honor, the regular monthly amounts going into our mother's account for nearly twenty years were Jeong-hu's money — old regular support — not part of the household budget I controlled. I will not hide behind those records any longer. I will not dodge that fact any longer, and I admit the harm I caused.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-3-S5-motive-search-v1-D6,제 동생이 보냈다는 걸 알았으면 아마 받지 않았을 겁니다. 그게 자존심 때문이었다는 걸 지금은 압니다.,"Your Honor, the reason the account flow was hidden from me was Jung-hoo's old regular support being routed quietly through our mother — to keep me from knowing what my half-brother was doing for me. My motive was older than this case, and I will not dress it up as anything else. I will state the facts as they are, and accept the responsibility that follows.",non_party_scripted_text,D6,P1,"Your Honor, the reason the account flow was hidden from me was Jeong-hu's old regular support being routed quietly through our mother — to keep me from knowing what my half-brother was doing for me. My motive was older than this case, and I will not dress it up as anything else. I will state the facts as they are, and accept the responsibility that follows.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-3-S5-motive-search-v3-D6,받지 않았을 가능성이 큽니다. 제 동생에게 기대 산다는 사실을 인정하기 싫었을 테니까요.,"Looking back, the entire account flow was old regular support funded by Jung-hoo's money, and the secrecy was meant to keep his half-brother identity from being exposed. My motive was older than this case, and I will not dress it up as anything else. I will not fill the gaps in the records with anything other than the truth from this point on.",non_party_scripted_text,D6,P1,"Looking back, the entire account flow was old regular support funded by Jeong-hu's money, and the secrecy was meant to keep his half-brother identity from being exposed. My motive was older than this case, and I will not dress it up as anything else. I will not fill the gaps in the records with anything other than the truth from this point on.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-3-S5-motive-search-v4-D6,지금 와서 보니 제가 모른 채 받아야만 했던 이유가 있었던 겁니다. 알았으면 저는 먼저 화부터 냈을 사람입니다.,"Your Honor, the reason the account flow was hidden from me was Jung-hoo's old regular support being routed quietly through our mother — to keep me from knowing what my half-brother was doing for me. My motive was older than this case, and I will not dress it up as anything else. I admit it, including the parts I had kept silent about for years.",non_party_scripted_text,D6,P1,"Your Honor, the reason the account flow was hidden from me was Jeong-hu's old regular support being routed quietly through our mother — to keep me from knowing what my half-brother was doing for me. My motive was older than this case, and I will not dress it up as anything else. I admit it, including the parts I had kept silent about for years.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-3-S5-motive-search-v6-D6,"재판관님, 공장 빚까지 대신 메운 책임을 외면할 수 없습니다. 형으로서 체면을 지키려다 빚진 사실을 늦게 봤습니다. 그 책임은 제가 인정하겠습니다.","Looking back, the entire account flow was old regular support funded by Jung-hoo's money, and the secrecy was meant to keep his half-brother identity from being exposed. My motive was older than this case, and I will not dress it up as anything else. The remaining disputes have to be sorted out on the premise of that fact.",non_party_scripted_text,D6,P1,"Looking back, the entire account flow was old regular support funded by Jeong-hu's money, and the secrecy was meant to keep his half-brother identity from being exposed. My motive was older than this case, and I will not dress it up as anything else. The remaining disputes have to be sorted out on the premise of that fact.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-3-S5-motive-search-v7-D6,형으로서 체면을 지키려다 빚진 사실을 늦게 봤습니다. 그래서 제 책임도 같이 보입니다. 그 말까지 제가 감당하겠습니다.,"Your Honor, the reason the account flow was hidden from me was Jung-hoo's old regular support being routed quietly through our mother — to keep me from knowing what my half-brother was doing for me. My motive was older than this case, and I will not dress it up as anything else. I will not deny that part any longer, and I will answer for what comes next.",non_party_scripted_text,D6,P1,"Your Honor, the reason the account flow was hidden from me was Jeong-hu's old regular support being routed quietly through our mother — to keep me from knowing what my half-brother was doing for me. My motive was older than this case, and I will not dress it up as anything else. I will not deny that part any longer, and I will answer for what comes next.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-3-S5-motive-search-v9-D6,공장 빚까지 대신 메운 책임을 외면할 수 없습니다. 그 이유를 더는 변명하지 않겠습니다. 그걸 인정하는 게 늦었습니다.,"Looking back, the entire account flow was old regular support funded by Jung-hoo's money, and the secrecy was meant to keep his half-brother identity from being exposed. My motive was older than this case, and I will not dress it up as anything else. What the other side has been seeing in the records and what I had been hiding line up right here.",non_party_scripted_text,D6,P1,"Looking back, the entire account flow was old regular support funded by Jeong-hu's money, and the secrecy was meant to keep his half-brother identity from being exposed. My motive was older than this case, and I will not dress it up as anything else. What the other side has been seeing in the records and what I had been hiding line up right here.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-3-S5-motive-search-v10-D6,형으로서 체면을 지키려다 빚진 사실을 늦게 봤습니다. 이제는 그 책임을 인정합니다. 그래서 그렇게 기록해 주십시오.,"Your Honor, the reason the account flow was hidden from me was Jung-hoo's old regular support being routed quietly through our mother — to keep me from knowing what my half-brother was doing for me. My motive was older than this case, and I will not dress it up as anything else. I will not dodge that fact any longer, and I admit the harm I caused.",non_party_scripted_text,D6,P1,"Your Honor, the reason the account flow was hidden from me was Jeong-hu's old regular support being routed quietly through our mother — to keep me from knowing what my half-brother was doing for me. My motive was older than this case, and I will not dress it up as anything else. I will not dodge that fact any longer, and I admit the harm I caused.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-3-S5-empathy-approach-v2-D6,저는 제 동생을 늘 못마땅한 사람처럼 대했습니다. 그런데 뒤에서는 그 사람이 제 삶을 받치고 있었다는 거잖습니까.,"It hurts to say, but the money I assumed was nothing to do with him was Jung-hoo's money keeping our mother fed, and 300 million won of it kept my factory alive without me knowing. I admit my own actions caused real harm, and I will not put that under my pain. I will not put the weight of this on the other side of the courtroom any longer.",non_party_scripted_text,D6,P1,"It hurts to say, but the money I assumed was nothing to do with him was Jeong-hu's money keeping our mother fed, and 300 million won of it kept my factory alive without me knowing. I admit my own actions caused real harm, and I will not put that under my pain. I will not put the weight of this on the other side of the courtroom any longer.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-3-S5-empathy-approach-v5-D6,이제는 제가 무엇을 몰랐는지보다 누구를 잘못 봤는지가 더 크게 남습니다. 그래서 더 부끄럽습니다.,"It hurts to say, but the money I assumed was nothing to do with him was Jung-hoo's money keeping our mother fed, and 300 million won of it kept my factory alive without me knowing. I admit my own actions caused real harm, and I will not put that under my pain. I admit both what I did directly and what I disclosed too late.",non_party_scripted_text,D6,P1,"It hurts to say, but the money I assumed was nothing to do with him was Jeong-hu's money keeping our mother fed, and 300 million won of it kept my factory alive without me knowing. I admit my own actions caused real harm, and I will not put that under my pain. I admit both what I did directly and what I disclosed too late.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-3-S5-empathy-approach-v8-D6,늦었지만 인정합니다. 제 동생에게 진 마음을 이제는 피할 수 없습니다. 이제는 제 몫도 피하지 않겠습니다.,"It hurts to say, but the money I assumed was nothing to do with him was Jung-hoo's money keeping our mother fed, and 300 million won of it kept my factory alive without me knowing. I admit my own actions caused real harm, and I will not put that under my pain. I will correct the order of the records and my actions on those terms.",non_party_scripted_text,D6,P1,"It hurts to say, but the money I assumed was nothing to do with him was Jeong-hu's money keeping our mother fed, and 300 million won of it kept my factory alive without me knowing. I admit my own actions caused real harm, and I will not put that under my pain. I will correct the order of the records and my actions on those terms.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-3-S5-fact-pursuit-v1-D6,"동생이 생색낸다는 말 듣기 싫어서, 그리고 제 형 자존심이 무너질까 봐 끝까지 말 안 했습니다.","Your Honor, the long-running deposits in our mother's account were Jung-hoo's money — my own money — and the factory crisis 300 million won during my older brother's management rights crisis came from me too. I will not hide the reason behind any of it any longer. I will state the facts as they are, and accept the responsibility that follows.",non_party_scripted_text,D6,P1,"Your Honor, the long-running deposits in our mother's account were Jeong-hu's money — my own money — and the factory crisis 300 million won during my older brother's management rights crisis came from me too. I will not hide the reason behind any of it any longer. I will state the facts as they are, and accept the responsibility that follows.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-3-S5-fact-pursuit-v2-D6,제가 나서서 도왔다고 밝히면 결국 '배다른 동생이 생색낸다'는 말로 돌아올 거라 생각했습니다. 제 형도 무너지실 거라고 봤습니다.,"On the account flow, the inflow over twenty years was Yoon Jung-hoo's money — old regular support I sent quietly — and the 300 million won during the factory crisis was paid in cash via her account. I will not hide the reason behind any of it any longer. I will not put the weight of this on the other side of the courtroom any longer.",non_party_scripted_text,D6,P1,"On the account flow, the inflow over twenty years was Yoon Jeong-hu's money — old regular support I sent quietly — and the 300 million won during the factory crisis was paid in cash via her account. I will not hide the reason behind any of it any longer. I will not put the weight of this on the other side of the courtroom any longer.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-3-S5-fact-pursuit-v4-D6,"말 안 한 이유는 단순합니다. 생색냈다는 소리 듣기 싫었고, 제 형이 자기 무게를 잃는 것도 보고 싶지 않았습니다.","Your Honor, the long-running deposits in our mother's account were Jung-hoo's money — my own money — and the factory crisis 300 million won during my older brother's management rights crisis came from me too. I will not hide the reason behind any of it any longer. I admit it, including the parts I had kept silent about for years.",non_party_scripted_text,D6,P1,"Your Honor, the long-running deposits in our mother's account were Jeong-hu's money — my own money — and the factory crisis 300 million won during my older brother's management rights crisis came from me too. I will not hide the reason behind any of it any longer. I admit it, including the parts I had kept silent about for years.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-3-S5-fact-pursuit-v5-D6,저는 끝까지 제 이름을 빼 두는 길을 택했습니다. 동생이 앞에 서는 순간 제 형이 더 상하실 걸 알았으니까요.,"On the account flow, the inflow over twenty years was Yoon Jung-hoo's money — old regular support I sent quietly — and the 300 million won during the factory crisis was paid in cash via her account. I will not hide the reason behind any of it any longer. I admit both what I did directly and what I disclosed too late.",non_party_scripted_text,D6,P1,"On the account flow, the inflow over twenty years was Yoon Jeong-hu's money — old regular support I sent quietly — and the 300 million won during the factory crisis was paid in cash via her account. I will not hide the reason behind any of it any longer. I admit both what I did directly and what I disclosed too late.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-3-S5-fact-pursuit-v7-D6,오래 숨긴 것도 제 선택이었습니다. 그 책임을 인정합니다.,"Your Honor, the long-running deposits in our mother's account were Jung-hoo's money — my own money — and the factory crisis 300 million won during my older brother's management rights crisis came from me too. I will not hide the reason behind any of it any longer. I will not deny that part any longer, and I will answer for what comes next.",non_party_scripted_text,D6,P1,"Your Honor, the long-running deposits in our mother's account were Jeong-hu's money — my own money — and the factory crisis 300 million won during my older brother's management rights crisis came from me too. I will not hide the reason behind any of it any longer. I will not deny that part any longer, and I will answer for what comes next.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-3-S5-fact-pursuit-v8-D6,말을 아낀 것도 제 선택이었습니다. 정기 지원금과 사업장 자금까지 제가 메운 사실을 인정합니다. 늦었지만 끝까지 말하겠습니다.,"On the account flow, the inflow over twenty years was Yoon Jung-hoo's money — old regular support I sent quietly — and the 300 million won during the factory crisis was paid in cash via her account. I will not hide the reason behind any of it any longer. I will correct the order of the records and my actions on those terms.",non_party_scripted_text,D6,P1,"On the account flow, the inflow over twenty years was Yoon Jeong-hu's money — old regular support I sent quietly — and the 300 million won during the factory crisis was paid in cash via her account. I will not hide the reason behind any of it any longer. I will correct the order of the records and my actions on those terms.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-3-S5-fact-pursuit-v10-D6,오래 숨긴 것도 제 선택이었습니다. 늦게라도 분명히 말하겠습니다. 그 말까지 감당하겠습니다.,"Your Honor, the long-running deposits in our mother's account were Jung-hoo's money — my own money — and the factory crisis 300 million won during my older brother's management rights crisis came from me too. I will not hide the reason behind any of it any longer. I will not dodge that fact any longer, and I admit the harm I caused.",non_party_scripted_text,D6,P1,"Your Honor, the long-running deposits in our mother's account were Jeong-hu's money — my own money — and the factory crisis 300 million won during my older brother's management rights crisis came from me too. I will not hide the reason behind any of it any longer. I will not dodge that fact any longer, and I admit the harm I caused.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-3-S5-motive-search-v1-D6,제 형한테 감사받고 싶어서 한 게 아닙니다. 제 형이 무너지면 안 되니까 한 겁니다.,"Your Honor, my reason for routing the support secretly was that I am his half-brother, and my older brother would not have accepted the money if he knew the source was Jung-hoo's money. My motive was protecting the family, and I admit it was not enough to justify the silence. I will state the facts as they are, and accept the responsibility that follows.",non_party_scripted_text,D6,P1,"Your Honor, my reason for routing the support secretly was that I am his half-brother, and my older brother would not have accepted the money if he knew the source was Jeong-hu's money. My motive was protecting the family, and I admit it was not enough to justify the silence. I will state the facts as they are, and accept the responsibility that follows.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-3-S5-motive-search-v3-D6,고맙다는 말 한마디 들으려고 20년을 그렇게 보내진 않습니다. 그냥 제 형이 서 있어야 할 자리라고 봤습니다.,"The reason the account flow was opaque is that the source was Jung-hoo's money, and naming the source would have unlocked the birth secret our mother had asked me to keep. My motive was protecting the family, and I admit it was not enough to justify the silence. I will not fill the gaps in the records with anything other than the truth from this point on.",non_party_scripted_text,D6,P1,"The reason the account flow was opaque is that the source was Jeong-hu's money, and naming the source would have unlocked the birth secret our mother had asked me to keep. My motive was protecting the family, and I admit it was not enough to justify the silence. I will not fill the gaps in the records with anything other than the truth from this point on.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-3-S5-motive-search-v4-D6,제 형이 저를 싫어해도 상관없었습니다. 대신 제 형이 자기 삶까지 무너뜨리는 건 막고 싶었습니다.,"Your Honor, my reason for routing the support secretly was that I am his half-brother, and my older brother would not have accepted the money if he knew the source was Jung-hoo's money. My motive was protecting the family, and I admit it was not enough to justify the silence. I admit it, including the parts I had kept silent about for years.",non_party_scripted_text,D6,P1,"Your Honor, my reason for routing the support secretly was that I am his half-brother, and my older brother would not have accepted the money if he knew the source was Jeong-hu's money. My motive was protecting the family, and I admit it was not enough to justify the silence. I admit it, including the parts I had kept silent about for years.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
