id,category,source,case_id,key_path,ko,en,ja,zh-CN,notes
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-2_soft_.variants_judgewit-w-2-soft-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-2|soft].variants[judgewit-w-2-soft-v4].behaviorHint,은행 직원 증언이 위임장 적금 해지 절차와 확인 미흡 가능성에 미치는 영향을 재판관이 먼저 밝힌다.,The Judge first states how the Bank Clerk’s testimony will bear on the power-of-attorney savings cancellation procedure and possible verification gaps.,銀行職員の証言が、委任状による積立預金の解約手続きと確認不足の可能性にどう関わるかを裁判官が先に示す。,法官先说明银行职员的证言将如何影响委托书办理储蓄账户解约的程序及可能的核验不足。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-2_soft_.variants_judgewit-w-2-soft-v4_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-2|soft].variants[judgewit-w-2-soft-v4].text,"은행 직원님, 들어와 주십시오. 해지 서류와 적금 해지 절차를 순서대로 말씀해 주셔야 합니다.","Bank Clerk, please come in. You must state, in order, the cancellation documents and the savings cancellation procedure.",銀行職員、入ってください。解約書類と積立預金の解約手続きを順に述べていただきます。,银行职员，请进。请按顺序说明解约文件和储蓄账户解约程序。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-2_soft_.variants_judgewit-w-2-soft-v5_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-2|soft].variants[judgewit-w-2-soft-v5].behaviorHint,은행 직원 증언이 위임장 적금 해지 절차와 확인 미흡 가능성에 미치는 영향을 재판관이 먼저 밝힌다.,The Judge first states how the Bank Clerk’s testimony will bear on the power-of-attorney savings cancellation procedure and possible verification gaps.,銀行職員の証言が、委任状による積立預金の解約手続きと確認不足の可能性にどう関わるかを裁判官が先に示す。,法官先说明银行职员的证言将如何影响委托书办理储蓄账户解约的程序及可能的核验不足。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-2_soft_.variants_judgewit-w-2-soft-v5_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-2|soft].variants[judgewit-w-2-soft-v5].text,은행 직원님의 업무상 기억을 통해 서류가 어디서 이상했는지부터 살펴보겠습니다.,"We will begin by examining, through the Bank Clerk’s professional memory, where the documents seemed irregular.",銀行職員の業務上の記憶を通じて、書類のどこに違和感があったのかから見ていきます。,通过银行职员的业务记忆，先查看文件从哪里开始显得异常。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_hard_.variants_judgewit-w-3-hard-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|hard].variants[judgewit-w-3-hard-v1].behaviorHint,박미라 증언이 투자방 링크 전달과 박지연의 선제 송금 발언에 미치는 영향을 재판관이 먼저 밝힌다.,The Judge first states how Park Mi-ra’s testimony will bear on the investment chat link and Park Ji-yeon’s prior statement about transferring money.,パク・ミラの証言が、投資チャットのリンク共有とパク・ジヨンの先行送金発言にどう関わるかを裁判官が先に示す。,法官先说明朴美罗的证言将如何影响投资群链接传递和朴智妍先行转账发言。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_hard_.variants_judgewit-w-3-hard-v1_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|hard].variants[judgewit-w-3-hard-v1].text,"박미라 씨, 들어오십시오. 투자방 링크 전달과 송금 경위에 관한 증언이 필요합니다.","Ms. Park Mi-ra, please come in. Testimony is needed on the investment chat link and the circumstances of the transfer.",パク・ミラさん、入ってください。投資チャットのリンク共有と送金の経緯について証言が必要です。,朴美罗女士，请进。需要你就投资群链接传递和转账经过作证。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_hard_.variants_judgewit-w-3-hard-v2_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|hard].variants[judgewit-w-3-hard-v2].behaviorHint,박미라 증언이 투자방 링크 전달과 박지연의 선제 송금 발언에 미치는 영향을 재판관이 먼저 밝힌다.,The Judge first states how Park Mi-ra’s testimony will bear on the investment chat link and Park Ji-yeon’s prior statement about transferring money.,パク・ミラの証言が、投資チャットのリンク共有とパク・ジヨンの先行送金発言にどう関わるかを裁判官が先に示す。,法官先说明朴美罗的证言将如何影响投资群链接传递和朴智妍先行转账发言。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_hard_.variants_judgewit-w-3-hard-v2_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|hard].variants[judgewit-w-3-hard-v2].text,박미라 씨를 즉시 모시겠습니다. 박지연 씨의 돈 지키기 발언과 투자방 송금의 연결을 바로 확인하겠습니다.,I will call Ms. Park Mi-ra at once. We will immediately confirm the link between Ms. Park Ji-yeon’s statement about protecting her money and the transfer to the investment chat.,パク・ミラさんを直ちにお呼びします。パク・ジヨンさんの「お金を守る」という発言と投資チャットへの送金のつながりをすぐ確認します。,立即传唤朴美罗女士。马上确认朴智妍女士“守住钱”的发言与投资群转账之间的关联。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_hard_.variants_judgewit-w-3-hard-v3_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|hard].variants[judgewit-w-3-hard-v3].behaviorHint,박미라 증언이 투자방 링크 전달과 박지연의 선제 송금 발언에 미치는 영향을 재판관이 먼저 밝힌다.,The Judge first states how Park Mi-ra’s testimony will bear on the investment chat link and Park Ji-yeon’s prior statement about transferring money.,パク・ミラの証言が、投資チャットのリンク共有とパク・ジヨンの先行送金発言にどう関わるかを裁判官が先に示す。,法官先说明朴美罗的证言将如何影响投资群链接传递和朴智妍先行转账发言。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_hard_.variants_judgewit-w-3-hard-v3_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|hard].variants[judgewit-w-3-hard-v3].text,박미라 씨 증언으로 투자방 손실의 시작을 확정하겠습니다. 더는 링크 전달 경위를 흐릴 수 없습니다.,Ms. Park Mi-ra’s testimony will settle the start of the investment chat loss. The circumstances of how the link was sent can no longer be blurred.,パク・ミラさんの証言で、投資チャットの損失の始まりを確定します。リンク共有の経緯をこれ以上曖昧にすることはできません。,将通过朴美罗女士的证言确认投资群损失的起点。不能再模糊链接传递经过。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_hard_.variants_judgewit-w-3-hard-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|hard].variants[judgewit-w-3-hard-v4].behaviorHint,박미라 증언이 투자방 링크 전달과 박지연의 선제 송금 발언에 미치는 영향을 재판관이 먼저 밝힌다.,The Judge first states how Park Mi-ra’s testimony will bear on the investment chat link and Park Ji-yeon’s prior statement about transferring money.,パク・ミラの証言が、投資チャットのリンク共有とパク・ジヨンの先行送金発言にどう関わるかを裁判官が先に示す。,法官先说明朴美罗的证言将如何影响投资群链接传递和朴智妍先行转账发言。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_hard_.variants_judgewit-w-3-hard-v4_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|hard].variants[judgewit-w-3-hard-v4].text,"박미라 씨, 링크를 보낸 시점과 박지연 씨가 먼저 한 말을 지금 명확히 말씀해 주십시오.","Ms. Park Mi-ra, please state clearly now when you sent the link and what Ms. Park Ji-yeon said first.",パク・ミラさん、リンクを送った時点と、パク・ジヨンさんが先に言ったことを今はっきり述べてください。,朴美罗女士，请现在明确说明你发送链接的时间点，以及朴智妍女士先说了什么。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_hard_.variants_judgewit-w-3-hard-v5_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|hard].variants[judgewit-w-3-hard-v5].behaviorHint,박미라 증언이 투자방 링크 전달과 박지연의 선제 송금 발언에 미치는 영향을 재판관이 먼저 밝힌다.,The Judge first states how Park Mi-ra’s testimony will bear on the investment chat link and Park Ji-yeon’s prior statement about transferring money.,パク・ミラの証言が、投資チャットのリンク共有とパク・ジヨンの先行送金発言にどう関わるかを裁判官が先に示す。,法官先说明朴美罗的证言将如何影响投资群链接传递和朴智妍先行转账发言。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_hard_.variants_judgewit-w-3-hard-v5_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|hard].variants[judgewit-w-3-hard-v5].text,박미라 씨를 부르겠습니다. 이 사건의 돈 흐름을 판단하려면 투자방으로 들어간 길을 바로 들어야 합니다.,"I will call Ms. Park Mi-ra. To judge the money flow in this case, we need to hear directly how it entered the investment chat.",パク・ミラさんをお呼びします。この事件の金の流れを判断するには、投資チャットへ入った経路を直接聞く必要があります。,传唤朴美罗女士。要判断本案资金流向，就必须直接听取资金如何进入投资群。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_mid_.variants_judgewit-w-3-mid-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|mid].variants[judgewit-w-3-mid-v1].behaviorHint,박미라 증언이 투자방 링크 전달과 박지연의 선제 송금 발언에 미치는 영향을 재판관이 먼저 밝힌다.,The Judge first states how Park Mi-ra’s testimony will bear on the investment chat link and Park Ji-yeon’s prior statement about transferring money.,パク・ミラの証言が、投資チャットのリンク共有とパク・ジヨンの先行送金発言にどう関わるかを裁判官が先に示す。,法官先说明朴美罗的证言将如何影响投资群链接传递和朴智妍先行转账发言。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_mid_.variants_judgewit-w-3-mid-v1_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|mid].variants[judgewit-w-3-mid-v1].text,박미라 씨 증언이 필요합니다. 투자방 링크와 송금 결심의 순서를 직접 확인하겠습니다.,We need testimony from Ms. Park Mi-ra. I will confirm directly the order between the investment chat link and the decision to transfer money.,パク・ミラさんの証言が必要です。投資チャットのリンクと送金を決めた順序を直接確認します。,需要朴美罗女士的证言。我将直接确认投资群链接与转账决定的先后顺序。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_mid_.variants_judgewit-w-3-mid-v2_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|mid].variants[judgewit-w-3-mid-v2].behaviorHint,박미라 증언이 투자방 링크 전달과 박지연의 선제 송금 발언에 미치는 영향을 재판관이 먼저 밝힌다.,The Judge first states how Park Mi-ra’s testimony will bear on the investment chat link and Park Ji-yeon’s prior statement about transferring money.,パク・ミラの証言が、投資チャットのリンク共有とパク・ジヨンの先行送金発言にどう関わるかを裁判官が先に示す。,法官先说明朴美罗的证言将如何影响投资群链接传递和朴智妍先行转账发言。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_mid_.variants_judgewit-w-3-mid-v2_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|mid].variants[judgewit-w-3-mid-v2].text,박미라 씨를 모시겠습니다. 박지연 씨가 돈부터 지키겠다고 말한 시점과 링크 전달 시점을 구분해야 합니다.,I will call Ms. Park Mi-ra. We must distinguish when Ms. Park Ji-yeon said she would protect her money first from when the link was sent.,パク・ミラさんをお呼びします。パク・ジヨンさんが「お金を先に守る」と言った時点と、リンク共有の時点を区別しなければなりません。,传唤朴美罗女士。必须区分朴智妍女士说要先守住钱的时间点与链接传递时间点。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_mid_.variants_judgewit-w-3-mid-v3_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|mid].variants[judgewit-w-3-mid-v3].behaviorHint,박미라 증언이 투자방 링크 전달과 박지연의 선제 송금 발언에 미치는 영향을 재판관이 먼저 밝힌다.,The Judge first states how Park Mi-ra’s testimony will bear on the investment chat link and Park Ji-yeon’s prior statement about transferring money.,パク・ミラの証言が、投資チャットのリンク共有とパク・ジヨンの先行送金発言にどう関わるかを裁判官が先に示す。,法官先说明朴美罗的证言将如何影响投资群链接传递和朴智妍先行转账发言。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_mid_.variants_judgewit-w-3-mid-v3_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|mid].variants[judgewit-w-3-mid-v3].text,투자방으로 돈이 움직인 경위를 더 미룰 수 없습니다. 박미라 씨에게 대화 순서를 묻겠습니다.,We can no longer put off how the money moved into the investment chat. I will ask Ms. Park Mi-ra about the order of the conversation.,投資チャットへ金が動いた経緯を、これ以上先送りできません。パク・ミラさんに会話の順序を尋ねます。,不能再推迟确认资金进入投资群的经过。我要询问朴美罗女士对话顺序。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_mid_.variants_judgewit-w-3-mid-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|mid].variants[judgewit-w-3-mid-v4].behaviorHint,박미라 증언이 투자방 링크 전달과 박지연의 선제 송금 발언에 미치는 영향을 재판관이 먼저 밝힌다.,The Judge first states how Park Mi-ra’s testimony will bear on the investment chat link and Park Ji-yeon’s prior statement about transferring money.,パク・ミラの証言が、投資チャットのリンク共有とパク・ジヨンの先行送金発言にどう関わるかを裁判官が先に示す。,法官先说明朴美罗的证言将如何影响投资群链接传递和朴智妍先行转账发言。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_mid_.variants_judgewit-w-3-mid-v4_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|mid].variants[judgewit-w-3-mid-v4].text,"박미라 씨, 링크를 보낸 사실과 박지연 씨의 발언을 각각 분리해 말씀해 주십시오.","Ms. Park Mi-ra, please separate the fact that you sent the link from Ms. Park Ji-yeon’s statement.",パク・ミラさん、リンクを送った事実とパク・ジヨンさんの発言を、それぞれ分けて述べてください。,朴美罗女士，请把你发送链接的事实和朴智妍女士的发言分别说明。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_mid_.variants_judgewit-w-3-mid-v5_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|mid].variants[judgewit-w-3-mid-v5].behaviorHint,박미라 증언이 투자방 링크 전달과 박지연의 선제 송금 발언에 미치는 영향을 재판관이 먼저 밝힌다.,The Judge first states how Park Mi-ra’s testimony will bear on the investment chat link and Park Ji-yeon’s prior statement about transferring money.,パク・ミラの証言が、投資チャットのリンク共有とパク・ジヨンの先行送金発言にどう関わるかを裁判官が先に示す。,法官先说明朴美罗的证言将如何影响投资群链接传递和朴智妍先行转账发言。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_mid_.variants_judgewit-w-3-mid-v5_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|mid].variants[judgewit-w-3-mid-v5].text,박미라 씨 증언으로 투자 손실 경위와 박지연 씨의 선제 행동을 좁히겠습니다.,Ms. Park Mi-ra’s testimony will narrow the circumstances of the investment loss and Ms. Park Ji-yeon’s prior action.,パク・ミラさんの証言で、投資損失の経緯とパク・ジヨンさんの先行行動を絞ります。,通过朴美罗女士的证言，缩小投资损失经过和朴智妍女士先行行动的范围。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_soft_.variants_judgewit-w-3-soft-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|soft].variants[judgewit-w-3-soft-v1].behaviorHint,박미라 증언이 투자방 링크 전달과 박지연의 선제 송금 발언에 미치는 영향을 재판관이 먼저 밝힌다.,The Judge first states how Park Mi-ra’s testimony will bear on the investment chat link and Park Ji-yeon’s prior statement about transferring money.,パク・ミラの証言が、投資チャットのリンク共有とパク・ジヨンの先行送金発言にどう関わるかを裁判官が先に示す。,法官先说明朴美罗的证言将如何影响投资群链接传递和朴智妍先行转账发言。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_soft_.variants_judgewit-w-3-soft-v1_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|soft].variants[judgewit-w-3-soft-v1].text,박미라 씨를 모시겠습니다. 투자방 링크가 어떻게 전달됐고 박지연 씨가 어떤 말을 했는지 차분히 듣겠습니다.,I will call Ms. Park Mi-ra. We will calmly hear how the investment chat link was delivered and what Ms. Park Ji-yeon said.,パク・ミラさんをお呼びします。投資チャットのリンクがどう渡され、パク・ジヨンさんがどんなことを言ったのか、落ち着いて聞きます。,传唤朴美罗女士。冷静听取投资群链接如何传递，以及朴智妍女士说了什么。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_soft_.variants_judgewit-w-3-soft-v2_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|soft].variants[judgewit-w-3-soft-v2].behaviorHint,박미라 증언이 투자방 링크 전달과 박지연의 선제 송금 발언에 미치는 영향을 재판관이 먼저 밝힌다.,The Judge first states how Park Mi-ra’s testimony will bear on the investment chat link and Park Ji-yeon’s prior statement about transferring money.,パク・ミラの証言が、投資チャットのリンク共有とパク・ジヨンの先行送金発言にどう関わるかを裁判官が先に示す。,法官先说明朴美罗的证言将如何影响投资群链接传递和朴智妍先行转账发言。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_soft_.variants_judgewit-w-3-soft-v2_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|soft].variants[judgewit-w-3-soft-v2].text,박미라 씨께 먼저 묻겠습니다. 송금 결심 전후의 대화를 순서대로 확인하겠습니다.,"I will first ask Ms. Park Mi-ra. We will confirm the conversation before and after the decision to transfer, in order.",まずパク・ミラさんに尋ねます。送金を決める前後の会話を順に確認します。,先询问朴美罗女士。按顺序确认决定转账前后的对话。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_soft_.variants_judgewit-w-3-soft-v3_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|soft].variants[judgewit-w-3-soft-v3].behaviorHint,박미라 증언이 투자방 링크 전달과 박지연의 선제 송금 발언에 미치는 영향을 재판관이 먼저 밝힌다.,The Judge first states how Park Mi-ra’s testimony will bear on the investment chat link and Park Ji-yeon’s prior statement about transferring money.,パク・ミラの証言が、投資チャットのリンク共有とパク・ジヨンの先行送金発言にどう関わるかを裁判官が先に示す。,法官先说明朴美罗的证言将如何影响投资群链接传递和朴智妍先行转账发言。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_soft_.variants_judgewit-w-3-soft-v3_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|soft].variants[judgewit-w-3-soft-v3].text,박미라 씨를 부르겠습니다. 투자방 텔레그램과 박지연 씨의 돈 지키기 발언 사이를 살펴보겠습니다.,I will call Ms. Park Mi-ra. We will examine the link between the investment chat on Telegram and Ms. Park Ji-yeon’s statement about protecting her money.,パク・ミラさんをお呼びします。投資チャットのテレグラムと、パク・ジヨンさんの「お金を守る」という発言の間を見ていきます。,传唤朴美罗女士。查看Telegram投资群与朴智妍女士“守住钱”的发言之间的关系。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_soft_.variants_judgewit-w-3-soft-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|soft].variants[judgewit-w-3-soft-v4].behaviorHint,박미라 증언이 투자방 링크 전달과 박지연의 선제 송금 발언에 미치는 영향을 재판관이 먼저 밝힌다.,The Judge first states how Park Mi-ra’s testimony will bear on the investment chat link and Park Ji-yeon’s prior statement about transferring money.,パク・ミラの証言が、投資チャットのリンク共有とパク・ジヨンの先行送金発言にどう関わるかを裁判官が先に示す。,法官先说明朴美罗的证言将如何影响投资群链接传递和朴智妍先行转账发言。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_soft_.variants_judgewit-w-3-soft-v4_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|soft].variants[judgewit-w-3-soft-v4].text,"박미라 씨, 들어와 주십시오. 링크 전달 경위와 그때 들은 말을 차분히 말씀해 주셔야 합니다.","Ms. Park Mi-ra, please come in. You must calmly state how the link was sent and what you heard at the time.",パク・ミラさん、入ってください。リンク共有の経緯と、その時に聞いた言葉を落ち着いて述べてください。,朴美罗女士，请进。请冷静说明链接传递经过和当时听到的话。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_soft_.variants_judgewit-w-3-soft-v5_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|soft].variants[judgewit-w-3-soft-v5].behaviorHint,박미라 증언이 투자방 링크 전달과 박지연의 선제 송금 발언에 미치는 영향을 재판관이 먼저 밝힌다.,The Judge first states how Park Mi-ra’s testimony will bear on the investment chat link and Park Ji-yeon’s prior statement about transferring money.,パク・ミラの証言が、投資チャットのリンク共有とパク・ジヨンの先行送金発言にどう関わるかを裁判官が先に示す。,法官先说明朴美罗的证言将如何影响投资群链接传递和朴智妍先行转账发言。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_judge_witness_summon_.entries_w-3_soft_.variants_judgewit-w-3-soft-v5_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[judge_witness_summon].entries[w-3|soft].variants[judgewit-w-3-soft-v5].text,박미라 씨의 기억을 통해 투자방 송금이 어떤 대화 뒤에 시작됐는지 확인하겠습니다.,"Through Ms. Park Mi-ra’s memory, we will confirm after what conversation the investment chat transfer began.",パク・ミラさんの記憶を通じて、どの会話の後に投資チャットへの送金が始まったのか確認します。,通过朴美罗女士的记忆，确认投资群转账是在怎样的对话之后开始的。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_mediation_.entries_conditional_a_.variants_mediation-conditional-a-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[mediation].entries[conditional|a].variants[mediation-conditional-a-v1].behaviorHint,조건을 받아들이면서도 자기 방어선을 분명히 세운다.,Accepts the conditions while clearly setting a defensive line.,条件を受け入れつつ、自分の防衛線をはっきり引く。,接受条件，同时明确设下自己的防线。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_mediation_.entries_conditional_a_.variants_mediation-conditional-a-v1_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[mediation].entries[conditional|a].variants[mediation-conditional-a-v1].text,조건을 나누신다면 따르겠습니다. 남편의 침묵과 제 해지 서류 문제를 각각의 책임으로 봐주십시오.,"If the conditions are divided, I will follow them. Please treat my husband’s silence and my issue with the cancellation documents as separate responsibilities.",条件を分けるなら従います。夫の沈黙と私の解約書類の問題は、それぞれの責任として見てください。,如果分条件处理，我会服从。请把丈夫的沉默和我的解约文件问题分别看作各自的责任。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
