id,category,source,case_id,key_path,ko,en,ja,zh-CN,notes
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_1_.variants_judgeq-d-1-motive_search-1-v3_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|1].variants[judgeq-d-1-motive_search-1-v3].behaviorHint,재판관이 행동 뒤의 판단과 숨긴 이유를 좁혀 묻는다. depth 1 기준으로 질문 강도를 조절한다.,The judge narrows the question to the judgment behind the act and the reason that was hidden. Adjust the question intensity for depth 1.,裁判官は行動の裏にある判断と隠した理由へ問いを絞る。depth 1を基準に質問の強度を調整する。,法官把问题收束到行为背后的判断和隐藏的理由上。按 depth 1 调整提问强度。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_1_.variants_judgeq-d-1-motive_search-1-v3_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|1].variants[judgeq-d-1-motive_search-1-v3].text,"두 분, 첫 감정과 첫 행동 사이의 이유를 각각 말씀해 주십시오.","Both of you, each explain the reason between your first emotion and first action.",お二人とも、最初の感情と最初の行動の間にあった理由を、それぞれ話してください。,两位，请分别说明从最初情绪到最初行动之间的理由。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_1_.variants_judgeq-d-1-motive_search-1-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|1].variants[judgeq-d-1-motive_search-1-v4].behaviorHint,재판관이 행동 뒤의 판단과 숨긴 이유를 좁혀 묻는다. depth 1 기준으로 질문 강도를 조절한다.,The judge narrows the question to the judgment behind the act and the reason that was hidden. Adjust the question intensity for depth 1.,裁判官は行動の裏にある判断と隠した理由へ問いを絞る。depth 1を基準に質問の強度を調整する。,法官把问题收束到行为背后的判断和隐藏的理由上。按 depth 1 调整提问强度。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_1_.variants_judgeq-d-1-motive_search-1-v4_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|1].variants[judgeq-d-1-motive_search-1-v4].text,"최수민 씨, 연락을 멈추지 못하게 한 마음을 설명하십시오.","Ms. Choi, explain what feeling kept you from stopping the contact.",チェ・スミンさん、連絡を止められなかった気持ちを説明してください。,崔秀敏女士，请说明是什么心情让你无法停止联系。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_1_.variants_judgeq-d-1-motive_search-1-v5_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|1].variants[judgeq-d-1-motive_search-1-v5].behaviorHint,재판관이 행동 뒤의 판단과 숨긴 이유를 좁혀 묻는다. depth 1 기준으로 질문 강도를 조절한다.,The judge narrows the question to the judgment behind the act and the reason that was hidden. Adjust the question intensity for depth 1.,裁判官は行動の裏にある判断と隠した理由へ問いを絞る。depth 1を基準に質問の強度を調整する。,法官把问题收束到行为背后的判断和隐藏的理由上。按 depth 1 调整提问强度。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_1_.variants_judgeq-d-1-motive_search-1-v5_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|1].variants[judgeq-d-1-motive_search-1-v5].text,"송다은 씨, 결혼 앞 불안이 판단에 얼마나 들어갔습니까.","Ms. Song, how much did your anxiety before the wedding enter into your judgment?",ソン・ダウンさん、結婚前の不安は判断にどの程度入り込みましたか。,宋多恩女士，婚前的不安在多大程度上进入了你的判断？,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_2_.variants_judgeq-d-1-motive_search-2-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|2].variants[judgeq-d-1-motive_search-2-v1].behaviorHint,재판관이 행동 뒤의 판단과 숨긴 이유를 좁혀 묻는다. depth 2 기준으로 질문 강도를 조절한다.,The judge narrows the question to the judgment behind the act and the reason that was hidden. Adjust the question intensity for depth 2.,裁判官は行動の裏にある判断と隠した理由へ問いを絞る。depth 2を基準に質問の強度を調整する。,法官把问题收束到行为背后的判断和隐藏的理由上。按 depth 2 调整提问强度。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_2_.variants_judgeq-d-1-motive_search-2-v1_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|2].variants[judgeq-d-1-motive_search-2-v1].text,"최수민 씨, 직접 말하지 않고 우회한 이유를 명확히 말씀하십시오.","Ms. Choi, state clearly why you took an indirect route instead of speaking directly.",チェ・スミンさん、直接言わずに迂回した理由を明確に話してください。,崔秀敏女士，请明确说明你为什么没有直接说，而是选择绕开。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_2_.variants_judgeq-d-1-motive_search-2-v2_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|2].variants[judgeq-d-1-motive_search-2-v2].behaviorHint,재판관이 행동 뒤의 판단과 숨긴 이유를 좁혀 묻는다. depth 2 기준으로 질문 강도를 조절한다.,The judge narrows the question to the judgment behind the act and the reason that was hidden. Adjust the question intensity for depth 2.,裁判官は行動の裏にある判断と隠した理由へ問いを絞る。depth 2を基準に質問の強度を調整する。,法官把问题收束到行为背后的判断和隐藏的理由上。按 depth 2 调整提问强度。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_2_.variants_judgeq-d-1-motive_search-2-v2_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|2].variants[judgeq-d-1-motive_search-2-v2].text,"송다은 씨, 확인보다 차단과 공개가 먼저 된 이유는 무엇입니까.","Ms. Song, why did blocking and publicizing come before verification?",ソン・ダウンさん、確認より先に遮断と公開が来た理由は何ですか。,宋多恩女士，为什么拉黑和公开先于确认？,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_2_.variants_judgeq-d-1-motive_search-2-v3_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|2].variants[judgeq-d-1-motive_search-2-v3].behaviorHint,재판관이 행동 뒤의 판단과 숨긴 이유를 좁혀 묻는다. depth 2 기준으로 질문 강도를 조절한다.,The judge narrows the question to the judgment behind the act and the reason that was hidden. Adjust the question intensity for depth 2.,裁判官は行動の裏にある判断と隠した理由へ問いを絞る。depth 2を基準に質問の強度を調整する。,法官把问题收束到行为背后的判断和隐藏的理由上。按 depth 2 调整提问强度。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_2_.variants_judgeq-d-1-motive_search-2-v3_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|2].variants[judgeq-d-1-motive_search-2-v3].text,"두 분, 말하지 않은 이유와 묻지 않은 이유를 각각 설명하십시오.","Both of you, explain separately why one of you did not speak and the other did not ask.",お二人とも、言わなかった理由と尋ねなかった理由を、それぞれ説明してください。,两位，请分别说明没有说出口的理由和没有询问的理由。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_2_.variants_judgeq-d-1-motive_search-2-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|2].variants[judgeq-d-1-motive_search-2-v4].behaviorHint,재판관이 행동 뒤의 판단과 숨긴 이유를 좁혀 묻는다. depth 2 기준으로 질문 강도를 조절한다.,The judge narrows the question to the judgment behind the act and the reason that was hidden. Adjust the question intensity for depth 2.,裁判官は行動の裏にある判断と隠した理由へ問いを絞る。depth 2を基準に質問の強度を調整する。,法官把问题收束到行为背后的判断和隐藏的理由上。按 depth 2 调整提问强度。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_2_.variants_judgeq-d-1-motive_search-2-v4_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|2].variants[judgeq-d-1-motive_search-2-v4].text,"최수민 씨, 오해를 예상하면서도 연락한 판단을 말씀해 주십시오.","Ms. Choi, explain the judgment behind contacting him while expecting a misunderstanding.",チェ・スミンさん、誤解を予想しながらも連絡した判断を話してください。,崔秀敏女士，请说明你明知会被误解却仍然联系的判断。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_2_.variants_judgeq-d-1-motive_search-2-v5_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|2].variants[judgeq-d-1-motive_search-2-v5].behaviorHint,재판관이 행동 뒤의 판단과 숨긴 이유를 좁혀 묻는다. depth 2 기준으로 질문 강도를 조절한다.,The judge narrows the question to the judgment behind the act and the reason that was hidden. Adjust the question intensity for depth 2.,裁判官は行動の裏にある判断と隠した理由へ問いを絞る。depth 2を基準に質問の強度を調整する。,法官把问题收束到行为背后的判断和隐藏的理由上。按 depth 2 调整提问强度。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_2_.variants_judgeq-d-1-motive_search-2-v5_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|2].variants[judgeq-d-1-motive_search-2-v5].text,"송다은 씨, 과거 손절 기억이 이번 판단을 왜 앞질렀습니까.","Ms. Song, why did the memory of cutting ties in the past outrun your judgment this time?",ソン・ダウンさん、過去の絶交の記憶が、なぜ今回の判断を先取りしたのですか。,宋多恩女士，过去断交的记忆为什么先于这次判断起了作用？,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_3_.variants_judgeq-d-1-motive_search-3-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|3].variants[judgeq-d-1-motive_search-3-v1].behaviorHint,재판관이 행동 뒤의 판단과 숨긴 이유를 좁혀 묻는다. depth 3 기준으로 질문 강도를 조절한다.,The judge narrows the question to the judgment behind the act and the reason that was hidden. Adjust the question intensity for depth 3.,裁判官は行動の裏にある判断と隠した理由へ問いを絞る。depth 3を基準に質問の強度を調整する。,法官把问题收束到行为背后的判断和隐藏的理由上。按 depth 3 调整提问强度。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_3_.variants_judgeq-d-1-motive_search-3-v1_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|3].variants[judgeq-d-1-motive_search-3-v1].text,"최수민 씨, 경고라는 목적을 처음부터 밝히지 않은 이유가 무엇입니까.","Ms. Choi, why did you not state from the start that the purpose was a warning?",チェ・スミンさん、警告が目的だと最初から明かさなかった理由は何ですか。,崔秀敏女士，你为什么一开始没有说明目的是警告？,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_3_.variants_judgeq-d-1-motive_search-3-v2_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|3].variants[judgeq-d-1-motive_search-3-v2].behaviorHint,재판관이 행동 뒤의 판단과 숨긴 이유를 좁혀 묻는다. depth 3 기준으로 질문 강도를 조절한다.,The judge narrows the question to the judgment behind the act and the reason that was hidden. Adjust the question intensity for depth 3.,裁判官は行動の裏にある判断と隠した理由へ問いを絞る。depth 3を基準に質問の強度を調整する。,法官把问题收束到行为背后的判断和隐藏的理由上。按 depth 3 调整提问强度。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_3_.variants_judgeq-d-1-motive_search-3-v2_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|3].variants[judgeq-d-1-motive_search-3-v2].text,"송다은 씨, 반복 연락만으로 마음의 방향까지 단정한 이유를 말씀해 주십시오.","Ms. Song, explain why repeated contact alone led you to decide the direction of her feelings.",ソン・ダウンさん、繰り返された連絡だけで相手の気持ちの方向まで断定した理由を話してください。,宋多恩女士，请说明你为什么仅凭反复联系就断定了对方的心意方向。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_3_.variants_judgeq-d-1-motive_search-3-v3_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|3].variants[judgeq-d-1-motive_search-3-v3].behaviorHint,재판관이 행동 뒤의 판단과 숨긴 이유를 좁혀 묻는다. depth 3 기준으로 질문 강도를 조절한다.,The judge narrows the question to the judgment behind the act and the reason that was hidden. Adjust the question intensity for depth 3.,裁判官は行動の裏にある判断と隠した理由へ問いを絞る。depth 3を基準に質問の強度を調整する。,法官把问题收束到行为背后的判断和隐藏的理由上。按 depth 3 调整提问强度。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_3_.variants_judgeq-d-1-motive_search-3-v3_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|3].variants[judgeq-d-1-motive_search-3-v3].text,"두 분, 같은 기록을 정반대로 읽게 만든 마음을 나눠 말씀하십시오.","Both of you, tell us what state of mind made you read the same record in opposite ways.",お二人とも、同じ記録を正反対に読ませた気持ちを分けて話してください。,两位，请说明是什么心境让你们把同一份记录读成了完全相反的意思。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_3_.variants_judgeq-d-1-motive_search-3-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|3].variants[judgeq-d-1-motive_search-3-v4].behaviorHint,재판관이 행동 뒤의 판단과 숨긴 이유를 좁혀 묻는다. depth 3 기준으로 질문 강도를 조절한다.,The judge narrows the question to the judgment behind the act and the reason that was hidden. Adjust the question intensity for depth 3.,裁判官は行動の裏にある判断と隠した理由へ問いを絞る。depth 3を基準に質問の強度を調整する。,法官把问题收束到行为背后的判断和隐藏的理由上。按 depth 3 调整提问强度。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_3_.variants_judgeq-d-1-motive_search-3-v4_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|3].variants[judgeq-d-1-motive_search-3-v4].text,"최수민 씨, 송다은 씨에게 직접 말하면 안 된다고 본 이유를 설명하십시오.","Ms. Choi, explain why you believed you could not speak directly to Ms. Song.",チェ・スミンさん、ソン・ダウンさんに直接話してはいけないと見た理由を説明してください。,崔秀敏女士，请说明你为什么认为不能直接告诉宋多恩女士。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_3_.variants_judgeq-d-1-motive_search-3-v5_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|3].variants[judgeq-d-1-motive_search-3-v5].behaviorHint,재판관이 행동 뒤의 판단과 숨긴 이유를 좁혀 묻는다. depth 3 기준으로 질문 강도를 조절한다.,The judge narrows the question to the judgment behind the act and the reason that was hidden. Adjust the question intensity for depth 3.,裁判官は行動の裏にある判断と隠した理由へ問いを絞る。depth 3を基準に質問の強度を調整する。,法官把问题收束到行为背后的判断和隐藏的理由上。按 depth 3 调整提问强度。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_3_.variants_judgeq-d-1-motive_search-3-v5_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|3].variants[judgeq-d-1-motive_search-3-v5].text,"송다은 씨, 상대의 설명 가능성을 왜 끝까지 낮게 보셨습니까.","Ms. Song, why did you keep giving so little weight to the possibility of the other person's explanation?",ソン・ダウンさん、相手に説明の可能性があることを、なぜ最後まで低く見たのですか。,宋多恩女士，为什么你始终很低估对方可能有解释的可能？,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_4_.variants_judgeq-d-1-motive_search-4-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|4].variants[judgeq-d-1-motive_search-4-v1].behaviorHint,재판관이 행동 뒤의 판단과 숨긴 이유를 좁혀 묻는다. depth 4 기준으로 질문 강도를 조절한다.,The judge narrows the question to the judgment behind the act and the reason that was hidden. Adjust the question intensity for depth 4.,裁判官は行動の裏にある判断と隠した理由へ問いを絞る。depth 4を基準に質問の強度を調整する。,法官把问题收束到行为背后的判断和隐藏的理由上。按 depth 4 调整提问强度。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_4_.variants_judgeq-d-1-motive_search-4-v1_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|4].variants[judgeq-d-1-motive_search-4-v1].text,"최수민 씨, 보호하려는 판단이 왜 또 혼자 감당하는 방식이 됐습니까.","Ms. Choi, why did your judgment to protect her again turn into carrying it alone?",チェ・スミンさん、守ろうという判断が、なぜまた一人で抱える形になったのですか。,崔秀敏女士，为什么“想保护她”的判断又变成了你独自承担？,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_4_.variants_judgeq-d-1-motive_search-4-v2_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|4].variants[judgeq-d-1-motive_search-4-v2].behaviorHint,재판관이 행동 뒤의 판단과 숨긴 이유를 좁혀 묻는다. depth 4 기준으로 질문 강도를 조절한다.,The judge narrows the question to the judgment behind the act and the reason that was hidden. Adjust the question intensity for depth 4.,裁判官は行動の裏にある判断と隠した理由へ問いを絞る。depth 4を基準に質問の強度を調整する。,法官把问题收束到行为背后的判断和隐藏的理由上。按 depth 4 调整提问强度。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_4_.variants_judgeq-d-1-motive_search-4-v2_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|4].variants[judgeq-d-1-motive_search-4-v2].text,"송다은 씨, 불안이 커질수록 왜 결론부터 세우셨습니까.","Ms. Song, as your anxiety grew, why did you put the conclusion first?",ソン・ダウンさん、不安が大きくなるほど、なぜ結論を先に立てたのですか。,宋多恩女士，为什么不安越大，你越先设定结论？,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_4_.variants_judgeq-d-1-motive_search-4-v3_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|4].variants[judgeq-d-1-motive_search-4-v3].behaviorHint,재판관이 행동 뒤의 판단과 숨긴 이유를 좁혀 묻는다. depth 4 기준으로 질문 강도를 조절한다.,The judge narrows the question to the judgment behind the act and the reason that was hidden. Adjust the question intensity for depth 4.,裁判官は行動の裏にある判断と隠した理由へ問いを絞る。depth 4を基準に質問の強度を調整する。,法官把问题收束到行为背后的判断和隐藏的理由上。按 depth 4 调整提问强度。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_4_.variants_judgeq-d-1-motive_search-4-v3_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|4].variants[judgeq-d-1-motive_search-4-v3].text,"두 분, 경고와 낙인이 서로를 키운 과정을 솔직히 말씀하십시오.","Both of you, speak honestly about how warning and stigma fed each other.",お二人とも、警告と烙印が互いを大きくした過程を率直に話してください。,两位，请坦率说明警告和污名如何相互放大。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_4_.variants_judgeq-d-1-motive_search-4-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|4].variants[judgeq-d-1-motive_search-4-v4].behaviorHint,재판관이 행동 뒤의 판단과 숨긴 이유를 좁혀 묻는다. depth 4 기준으로 질문 강도를 조절한다.,The judge narrows the question to the judgment behind the act and the reason that was hidden. Adjust the question intensity for depth 4.,裁判官は行動の裏にある判断と隠した理由へ問いを絞る。depth 4を基準に質問の強度を調整する。,法官把问题收束到行为背后的判断和隐藏的理由上。按 depth 4 调整提问强度。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_4_.variants_judgeq-d-1-motive_search-4-v4_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|4].variants[judgeq-d-1-motive_search-4-v4].text,"최수민 씨, 선의였다는 말로 방식의 책임까지 덮을 수 있습니까.","Ms. Choi, can the words 'good intentions' cover responsibility for the method as well?",チェ・スミンさん、善意だったという言葉で、方法の責任まで覆えますか。,崔秀敏女士，仅凭“善意”这个说法，能连方式上的责任也遮盖过去吗？,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_4_.variants_judgeq-d-1-motive_search-4-v5_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|4].variants[judgeq-d-1-motive_search-4-v5].behaviorHint,재판관이 행동 뒤의 판단과 숨긴 이유를 좁혀 묻는다. depth 4 기준으로 질문 강도를 조절한다.,The judge narrows the question to the judgment behind the act and the reason that was hidden. Adjust the question intensity for depth 4.,裁判官は行動の裏にある判断と隠した理由へ問いを絞る。depth 4を基準に質問の強度を調整する。,法官把问题收束到行为背后的判断和隐藏的理由上。按 depth 4 调整提问强度。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_motive_search_4_.variants_judgeq-d-1-motive_search-4-v5_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|motive_search|4].variants[judgeq-d-1-motive_search-4-v5].text,"송다은 씨, 집착 프레임을 붙든 심리를 지금 설명해 주십시오.","Ms. Song, please explain now the mindset that kept holding on to the obsession frame.",ソン・ダウンさん、執着というフレームを握り続けた心理を、今説明してください。,宋多恩女士，请现在说明你一直抓住“执着”框架的心理。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-2_empathy_approach_1_.variants_judgeq-d-2-empathy_approach-1-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-2|empathy_approach|1].variants[judgeq-d-2-empathy_approach-1-v1].behaviorHint,재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 1 기준으로 질문 강도를 조절한다.,The judge acknowledges the emotional pressure without losing sight of responsibility. Adjust the question intensity for depth 1.,裁判官は感情の圧力を認めつつ、責任の所在を見失わない。depth 1を基準に質問の強度を調整する。,法官承认情绪压力，但不放过责任所在。按 depth 1 调整提问强度。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-2_empathy_approach_1_.variants_judgeq-d-2-empathy_approach-1-v1_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-2|empathy_approach|1].variants[judgeq-d-2-empathy_approach-1-v1].text,"최수민 씨, 그 메시지를 받았을 때 느낀 불쾌감을 말해 주십시오.","Ms. Choi, tell us the discomfort you felt when you received that message.",チェ・スミンさん、そのメッセージを受け取った時に感じた不快感を話してください。,崔秀敏女士，请说说你收到那条信息时感到的不快。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
