source_file,source_text,proposed_key,target_text,notes
src/components/pc/settings/PCSettingsPanel.tsx:383-386,진행 데이터를 모두 초기화합니다... 계속하시겠습니까?,settingsFull.data.resetConfirm,(see MESSAGE_KEY_PROPOSALS — preserves \n newlines),
src/components/pc/settings/PCSettingsPanel.tsx:392,진행 데이터를 초기화했습니다. 다음 새로고침부터 적용됩니다.,settingsFull.data.resetSuccess,Progress reset. Effective on next reload.,
src/components/pc/settings/PCSettingsPanel.tsx:394,초기화에 실패했습니다.,settingsFull.data.resetFail,Reset failed.,
src/components/pc/settings/PCSettingsPanel.tsx:402,데이터,settingsFull.category.data,Data,
src/components/pc/settings/PCSettingsPanel.tsx:403,저장 데이터 내보내기 · 초기화,settingsFull.data.desc,Export save data · Reset,
src/components/pc/settings/PCSettingsPanel.tsx:406,백업 / 복원,settingsFull.data.backupTitle,Backup / Restore,
src/components/pc/settings/PCSettingsPanel.tsx:409,JSON 내보내기,settingsFull.data.exportLabel,Export JSON,
src/components/pc/settings/PCSettingsPanel.tsx:410,현재 진행 상태(로컬 저장소)를 JSON 파일로 다운로드합니다.,settingsFull.data.exportDesc,Downloads current local save data as a JSON file.,
src/components/pc/settings/PCSettingsPanel.tsx:413,내보내기,settingsFull.data.exportButton,Export,
src/components/pc/settings/PCSettingsPanel.tsx:417,JSON 가져오기 / 기존 백업 파일을 읽어 복원 — 다음 사이클,settingsFull.data.importLabel/.importDesc,Import JSON / Restore from a saved backup — coming soon,
src/components/pc/settings/PCSettingsPanel.tsx:418,클라우드 동기 / 계정 연동 후 자동 백업 — 확장 예정,settingsFull.data.cloud/.cloudDesc,Cloud Sync / Auto-backup after account link — planned,
src/components/pc/settings/PCSettingsPanel.tsx:423,초기화,settingsFull.data.resetTitle,Reset,
src/components/pc/settings/PCSettingsPanel.tsx:426,진행 데이터 초기화,settingsFull.data.resetLabel,Reset Progress,
src/components/pc/settings/PCSettingsPanel.tsx:428,저장 슬롯·사건 진행·재판관 성향·도전과제·프로필을 모두 삭제합니다. 되돌릴 수 없습니다.,settingsFull.data.resetDesc,"Deletes saves, case progress, judge axes, achievements, and profile. Cannot be undone.",
src/components/pc/settings/PCSettingsPanel.tsx:437,처리 중…,settingsFull.data.resetBusy,Processing…,
src/components/pc/settings/PCSettingsPanel.tsx:438,초기화,settingsFull.data.resetButton,Reset,
src/components/pc/settings/PCSettingsPanel.tsx:458,정보,settingsFull.about.title,About,
src/components/pc/settings/PCSettingsPanel.tsx:459,버전 · 크레딧 · 라이선스,settingsFull.about.desc,Version · Credits · License,
src/components/pc/settings/PCSettingsPanel.tsx:462,버전,settingsFull.about.versionTitle,Version,
src/components/pc/settings/PCSettingsPanel.tsx:464,빌드,settingsFull.about.build,Build,
src/components/pc/settings/PCSettingsPanel.tsx:465,v0.x — 개발 중 (PC 베타),settingsFull.about.buildValue,v0.x — In Development (PC Beta),
src/components/pc/settings/PCSettingsPanel.tsx:468,엔진,settingsFull.about.engine,Engine,
src/components/pc/settings/PCSettingsPanel.tsx:469,React 19 · TypeScript 5.9 · Vite 8,settingsFull.about.engineValue,React 19 · TypeScript 5.9 · Vite 8,Versions are factual identifiers — keep verbatim.
src/components/pc/settings/PCSettingsPanel.tsx:474,크레딧,settingsFull.about.creditsTitle,Credits,
src/components/pc/settings/PCSettingsPanel.tsx:476,솔로몬 법정 — AI 둘의 싸움을 인간 지혜로 재판하는 리플레이형 추리 게임,settingsFull.about.creditsCopy,Solomon Court — A replayable mystery game where human wisdom judges a duel between two AIs.,
src/components/pc/settings/PCSettingsPanel.tsx:481,라이선스,settingsFull.about.licenseTitle,License,
src/components/pc/settings/PCSettingsPanel.tsx:483,오픈소스 라이브러리 · 폰트 · 에셋 정보 (개발 중),settingsFull.about.licenseCopy,Open-source libraries · fonts · assets (in development),
src/components/pc/settings/PCSettingsPanel.tsx:501,이 카테고리는 다음 사이클에서 옵션이 추가됩니다.,settingsFull.preview.empty,Options for this category arrive in the next cycle.,
src/components/pc/settings/PCSettingsPanel.tsx:502,v2.0 디자인 가이드의 카테고리 매트릭스 참고,settingsFull.preview.subnote,See the v2.0 design guide category matrix.,
src/components/pc/settings/PCSettingsPanel.tsx:515,예정,settingsFull.pending.badge,Planned,
src/components/pc/settings/PCSettingsPanel.tsx:542,켜짐,common.on,On,
src/components/pc/settings/PCSettingsPanel.tsx:542,꺼짐,common.off,Off,
src/components/pc/layout/PCCourtLayout.tsx:27,사건 브리핑,phase.briefing,Case Brief,
src/components/pc/layout/PCCourtLayout.tsx:28,사전진술,phase.pretrial,Opening Statements,Glossary draft says Pretrial Phase. Recommend changing draft to Opening Statements.
src/components/pc/layout/PCCourtLayout.tsx:29,심문,phase.interrogation,Interrogation,Locked behavior — match `judge`/`Interrogation` glossary expectations.
src/components/pc/layout/PCCourtLayout.tsx:30,판결 진입,phase.mediation,Mediation,Code maps Phase.Mediation to label `판결 진입` (Verdict Entry). EN: Mediation per glossary.
src/components/pc/layout/PCCourtLayout.tsx:31,판결,phase.verdict,Verdict,
src/components/pc/layout/PCCourtLayout.tsx:32,결과,phase.result,Result,
src/components/pc/layout/PCCourtLayout.tsx:271,아직 기록된 사건 타임라인이 없습니다.,court.timeline.empty,No timeline records yet.,
src/components/pc/layout/PCCourtLayout.tsx:282,턴 진행 현황,court.tools.turnPanelTitle,Turn Status,
src/components/pc/layout/PCCourtLayout.tsx:286,현재 단계,court.tools.currentPhase,Current Phase,
src/components/pc/layout/PCCourtLayout.tsx:287,현재 턴,court.tools.currentTurn,Current Turn,
src/components/pc/layout/PCCourtLayout.tsx:289,"질문, 증거 제시, 특수 행동, 반응 로그가 누적되는 흐름입니다.",court.tools.turnPanelBody,"Questions, evidence, special actions, and reactions accumulate here.",
src/components/pc/layout/PCCourtLayout.tsx:296,사건 타임라인,court.timeline.title,Case Timeline,
src/components/pc/layout/PCCourtLayout.tsx:297,진행 중,common.processingShort,In progress,
src/components/pc/layout/PCCourtLayout.tsx:305,조사 토큰,token.investigation.title,Investigation Tokens,glossary investigation_token=Investigation Token.
src/components/pc/layout/PCCourtLayout.tsx:309,"증거를 더 깊게 조사하거나, 추가 단서와 기록을 확인할 때 씁니다.",token.investigation.desc,Spent to dig deeper into evidence and unlock additional clues.,
src/components/pc/layout/PCCourtLayout.tsx:312,스킬 포인트,token.skill.title,Skill Points,glossary skill_point=Skill Point.
src/components/pc/layout/PCCourtLayout.tsx:316,"즉답 요구, 비공개 보호, 자동 조합 보조처럼 판사의 적극적 개입에 씁니다.",token.skill.desc,"Spent on Demand Answer, Confidential Protection, and other active judge interventions.",
src/components/pc/layout/PCCourtLayout.tsx:319,법정 장악,token.court.title,Court Control,Same concept appears as `법정 지배력` elsewhere — both translate to `Court Control`.
src/components/pc/layout/PCCourtLayout.tsx:323,무리한 압박과 절차 혼선을 버티는 힘입니다. 판결 안정성에도 영향을 줍니다.,token.court.desc,Buffer for pressure and procedural strain. Affects verdict stability.,
src/components/pc/layout/PCCourtLayout.tsx:330,기록 재정리 / 법정 장악 1 / 절차 통제력을 써서 ...,token.recovery.invest.label/.cost/.desc,Reorganize Records / Court Control 1 / Spend Court Control to recover 1 Investigation Token.,
src/components/pc/layout/PCCourtLayout.tsx:337,쟁점 압축 / 조사 토큰 1 / 조사 자원을 써서 ...,token.recovery.skill.label/.cost/.desc,Compress Disputes / Investigation Token 1 / Spend an Investigation Token to recover 1 Skill Point.,
src/components/pc/layout/PCCourtLayout.tsx:344,정숙 선언 / 스킬 포인트 2 / 판사의 개입을 써서 ...,token.recovery.court.label/.cost/.desc,Call Order / Skill Points 2 / Spend Skill Points to recover 1 Court Control.,
src/components/pc/layout/PCCourtLayout.tsx:393,실행,token.recovery.execute,Execute,
src/components/pc/layout/PCCourtLayout.tsx:411,나가기,court.exit,Exit,
src/components/pc/layout/PCCourtLayout.tsx:418,솔로몬 법정,court.brand,Solomon Court,
src/components/pc/layout/PCCourtLayout.tsx:429,Phase X - LABEL,phase.pillFormat,Phase {num} - {label},
src/components/pc/layout/PCCourtLayout.tsx:439,조사 자원,court.tools.investigation,Investigation Resource,Tooltip on header chip — slightly different wording from the popup title (intentional).
src/components/pc/layout/PCCourtLayout.tsx:448,스킬 포인트,court.tools.skill,Skill Points,
src/components/pc/layout/PCCourtLayout.tsx:458,법정 지배력,court.tools.courtControl,Court Control,Source uses `법정 지배력` here vs `법정 장악` for the same resource.
src/components/pc/layout/PCCourtLayout.tsx:466,Turn,court.tools.turn,Turn,
src/components/pc/layout/PCCourtLayout.tsx:469,설정,court.tools.settings,Settings,
src/components/pc/layout/PCCourtLayout.tsx:514-516,기록 정리,court.recordSummary,Records,Floating right-panel toggle.
src/components/pc/layout/PCCourtLayout.tsx:532,조합 성공,court.combination.eyebrow,Combination Success,
src/components/pc/layout/PCCourtLayout.tsx:546,분석 완료,court.combination.placeholder,Analysis Complete,
src/components/pc/layout/PCCourtLayout.tsx:182,조합 성공,court.combination.fallback,Combination Success,
src/components/pc/layout/PCCourtLayout.tsx:564,결정적 질문 해금,court.dossierUnlock.eyebrow,Decisive Question Unlocked,
src/components/pc/layout/PCCourtLayout.tsx:214,결정적 질문이 열렸습니다.,court.dossierUnlock.fallback,A decisive question has opened.,
src/components/pc/layout/PCCourtLayout.tsx:605,결정적 질문으로 이어지는 조합이 완성됐습니다.,combination.summary.dossier,A combination leading to a decisive question is complete.,
src/components/pc/layout/PCCourtLayout.tsx:608,새 증인이 소환 가능해졌습니다.,combination.summary.witness,A new witness can now be summoned.,
src/components/pc/layout/PCCourtLayout.tsx:611,새 증거가 기록에 추가됐습니다.,combination.summary.evidence,New evidence has been added to your records.,
src/components/pc/layout/PCCourtLayout.tsx:614,새 질문 경로가 열렸습니다.,combination.summary.question,A new line of questioning has opened.,
src/components/pc/layout/PCCourtLayout.tsx:617,새 단서 기록이 추가됐습니다.,combination.summary.note,A new clue has been recorded.,
src/components/pc/layout/PCCourtLayout.tsx:620,새 진술이 기록에 추가됐습니다.,combination.summary.statement,A new statement has been recorded.,
src/components/pc/layout/PCCourtLayout.tsx:623,판결 진입에 참고할 힌트가 추가됐습니다.,combination.summary.mediation,A hint that informs verdict entry has been added.,
src/components/pc/layout/PCCourtLayout.tsx:626,기존 증거의 신뢰도가 강화됐습니다.,combination.summary.reliability,Existing evidence has gained reliability.,
src/components/pc/layout/PCCourtLayout.tsx:629,사건 맥락이 더 구체화됐습니다.,combination.summary.context,Case context is now more specific.,
src/components/pc/layout/PCCourtLayout.tsx:632,새로운 쟁점이 드러났습니다.,combination.summary.dispute,A new dispute has surfaced.,
src/components/pc/layout/PCCourtLayout.tsx:634,기존 정보가 더 강한 형태로 정리됐습니다.,combination.summary.upgrade,Existing information has been refined.,
src/components/pc/layout/PCCourtLayout.tsx:652,분리 심문,hotbar.special.separation / special.separation.title,Separate Interrogation,Court control flash label.
src/components/pc/layout/PCCourtLayout.tsx:653,비공개 보호,hotbar.special.confidential / special.confidential.title,Confidential Protection,
src/components/pc/layout/PCCourtLayout.tsx:654,즉답 요구,hotbar.special.immediate / special.immediate.title,Demand Answer,
src/components/pc/layout/PCCourtLayout.tsx:655,법정 지배력 사용,court.controlUsedFallback,Court Control used,
src/components/pc/hotbar/PCBottomDock.tsx:24-30,경계/자신감/동요/격앙/체념,emotion.defensive/.confident/.shaken/.angry/.resigned,Guarded/Confident/Shaken/Enraged/Resigned,EMOTION_LABELS map.
src/components/pc/hotbar/PCBottomDock.tsx:32-37,bank/financial_record/...,evidenceType.*,(see MESSAGE_KEY_PROPOSALS),Type label badges. Glossary draft = `evidence_card`/`evidence`.
src/components/pc/hotbar/PCBottomDock.tsx:281,판결 단계로 진행,court.advance.toVerdict,Advance to Verdict,
src/components/pc/hotbar/PCBottomDock.tsx:283,최종 심문 단계로,court.advance.toReExam,Advance to Final Interrogation,
src/components/pc/hotbar/PCBottomDock.tsx:285,다음 단계로 진행,court.advance.next,Next Phase,
src/components/pc/hotbar/PCBottomDock.tsx:342,XX할 수 있습니다,court.advance.banner,You can {label}.,Korean uses verb-attaching pattern; EN restructures as banner.
src/components/pc/hotbar/PCBottomDock.tsx:344,닫기,common.close,Close,
src/components/pc/hotbar/PCBottomDock.tsx:358,사실 추궁 - 모순에 집중하기,hotbar.choice.fact.title,Fact Pursuit — focus on contradictions,glossary fact_pursuit=Fact Pursuit.
src/components/pc/hotbar/PCBottomDock.tsx:358,동기 탐색 - 숨겨진 쟁점 찾기,hotbar.choice.motive.title,Motive Search — surface hidden disputes,glossary motive_search=Motive Search.
src/components/pc/hotbar/PCBottomDock.tsx:358,공감 접근 - 자백 유도하기,hotbar.choice.empathy.title,Empathy Approach — invite confession,glossary empathy_approach=Empathy Approach.
src/components/pc/hotbar/PCBottomDock.tsx:367,쟁점을 선택하세요,hotbar.choice.selectDispute,Select a dispute,
src/components/pc/hotbar/PCBottomDock.tsx:378,쟁점 다시 선택,hotbar.choice.disputePickerBack,Re-select dispute,
src/components/pc/hotbar/PCBottomDock.tsx:380,질문을 선택하세요,hotbar.choice.selectQuestion,Select a question,
src/components/pc/hotbar/PCBottomDock.tsx:383,기본 질문으로 진행,hotbar.choice.defaultQuestion,Use default question,
src/components/pc/hotbar/PCBottomDock.tsx:407,자유 질문 - 복합적 접근 시도,hotbar.choice.free.title,Free Question — try a custom approach,glossary free_interrogation=Free Interrogation. Slot label uses Free Question for short form.
src/components/pc/hotbar/PCBottomDock.tsx:413,질문을 직접 입력하세요,hotbar.choice.freeHint,Type your own question,
src/components/pc/hotbar/PCBottomDock.tsx:433,증거 제시,hotbar.choice.evidenceTitle,Present Evidence,
src/components/pc/hotbar/PCBottomDock.tsx:440,해금된 증거가 없습니다,hotbar.choice.evidenceEmpty,No unlocked evidence,
src/components/pc/hotbar/PCBottomDock.tsx:443,제시할 증거를 선택하세요,hotbar.choice.evidenceHint,Choose evidence to present,
src/components/pc/hotbar/PCBottomDock.tsx:243,증인 소환,hotbar.witness.title,Call a Witness,
src/components/pc/hotbar/PCBottomDock.tsx:244,적절한 시점에 소환해야 핵심 증언을 들을 수 있습니다,hotbar.witness.subtitle,Time the call carefully — only then can you hear the key testimony.,
src/components/pc/hotbar/PCBottomDock.tsx:478,분리 심문,hotbar.special.separation,Separate,Hotbar chip — short form. Tooltip uses `Separate Interrogation (Q)`.
src/components/pc/hotbar/PCBottomDock.tsx:481,비공개 보호,hotbar.special.confidential,Confidential,
src/components/pc/hotbar/PCBottomDock.tsx:484,즉답 요구,hotbar.special.immediate,Demand Answer,
src/components/pc/hotbar/PCBottomDock.tsx:495,사실 추궁,hotbar.slot.fact,Fact Pursuit,glossary fact_pursuit=Fact Pursuit.
src/components/pc/hotbar/PCBottomDock.tsx:503,동기 탐색,hotbar.slot.motive,Motive Search,
src/components/pc/hotbar/PCBottomDock.tsx:510,공감 접근,hotbar.slot.empathy,Empathy Approach,
src/components/pc/hotbar/PCBottomDock.tsx:517,자유 질문,hotbar.slot.free,Free Question,
src/components/pc/hotbar/PCBottomDock.tsx:525,증거 제시,hotbar.slot.evidence,Present Evidence,
src/components/pc/hotbar/PCBottomDock.tsx:532,증인 소환,hotbar.slot.witness,Call Witness,
src/components/pc/hotbar/PCBottomDock.tsx:492-529,응답 대기 중,hotbar.slot.busy,Awaiting response,
src/components/pc/hotbar/PCBottomDock.tsx:254-258,당사자를 분리해 ... / 비공개를 약속해 ... / 선택한 쟁점에 대해 ...,special.separation.body / special.confidential.body / special.immediate.body,(see MESSAGE_KEY_PROPOSALS),
src/components/pc/hotbar/PCBottomDock.tsx:254,⚡-1 분리 심문 실행,special.separation.run,⚡-1 Run Separate Interrogation,Cost prefix kept verbatim.
src/components/pc/hotbar/PCBottomDock.tsx:256,⚡-1 비공개 보호 실행,special.confidential.run,⚡-1 Run Confidential Protection,
src/components/pc/hotbar/PCBottomDock.tsx:258,⚖️-1 즉답 요구 실행,special.immediate.run,⚖-1 Run Demand Answer,
src/components/pc/hotbar/PCActionsPanel.tsx:24,심문 컨트롤,tactical.questionLabel,Interrogation Console,
src/components/pc/hotbar/PCActionsPanel.tsx:25,"현재 쟁점 기준 질문, 자유질문, 보조 토글을 제어합니다.",tactical.questionSubtitle,"Run dispute questions, free questions, and assist toggles.",
src/components/pc/hotbar/PCActionsPanel.tsx:30,증거 컨트롤,tactical.evidenceLabel,Evidence Console,
src/components/pc/hotbar/PCActionsPanel.tsx:31,"증거 제시, 조사, 감정, 증인 호출을 한곳에서 처리합니다.",tactical.evidenceSubtitle,"Present, investigate, and confront with evidence in one place.",
src/components/pc/hotbar/PCActionsPanel.tsx:36,특수 행동,tactical.specialLabel,Special Actions,
src/components/pc/hotbar/PCActionsPanel.tsx:37,"즉답 요구, 이의 제기, 보호 행동과 단계 진행을 관리합니다.",tactical.specialSubtitle,"Demand answers, raise objections, protect, and advance the phase.",
src/components/pc/hotbar/PCActionsPanel.tsx:41,사실 추궁 - 모순에 집중하기,questionType.fact,Fact Pursuit — focus on contradictions,
src/components/pc/hotbar/PCActionsPanel.tsx:42,동기 탐색 - 숨겨진 쟁점 찾기,questionType.motive,Motive Search — surface hidden disputes,
src/components/pc/hotbar/PCActionsPanel.tsx:43,공감 접근 - 자백 유도하기,questionType.empathy,Empathy Approach — invite confession,
src/components/pc/hotbar/PCActionsPanel.tsx:44,증거 제시,questionType.evidence,Present Evidence,
src/components/pc/hotbar/PCActionsPanel.tsx:371,TACTICAL CONSOLE,tactical.eyebrow,TACTICAL CONSOLE,
src/components/pc/hotbar/PCActionsPanel.tsx:382,대상,tactical.target,Target: {name},
src/components/pc/hotbar/PCActionsPanel.tsx:386,현재 쟁점,tactical.currentDispute,Current dispute: {name},
src/components/pc/hotbar/PCActionsPanel.tsx:418,선택된 증거,tactical.quick.evidenceTitle,Selected Evidence,
src/components/pc/hotbar/PCActionsPanel.tsx:420,핫바 슬롯을 클릭하면 쟁점과 질문을 선택할 수 있습니다.,tactical.quick.questionDesc,Click a hotbar slot to pick a dispute and question.,
src/components/pc/hotbar/PCActionsPanel.tsx:432,슬롯에서 고른 증거를 바로 제시하거나 ...,tactical.quick.evidenceDesc,Present immediately or move to the panel below for investigation.,
src/components/pc/hotbar/PCActionsPanel.tsx:441,지금 바로 제시,tactical.quick.evidenceBtn,Present Now,
src/components/pc/hotbar/PCActionsPanel.tsx:474,이의 제기 / 상대의 주장 전체를 강하게 흔들어 균열을 만든다.,tactical.special.objection/.objectionDesc,Objection / Shake the entire claim to open new cracks.,
src/components/pc/hotbar/PCActionsPanel.tsx:475,스킬 포인트 N,tactical.special.objectionMeta,Skill Points {count},
src/components/pc/hotbar/PCActionsPanel.tsx:483,즉답 요구 / 선택한 쟁점을 강제로 끝까지 몰아붙인다.,tactical.special.demand/.demandDesc,Demand Answer / Force the selected dispute to a final answer.,
src/components/pc/hotbar/PCActionsPanel.tsx:484,쟁점 선택 필요,tactical.special.demandReady,Pick a dispute,
src/components/pc/hotbar/PCActionsPanel.tsx:484,증거 정리 단계 이후 해금,tactical.special.demandLocked,Unlocks after Evidence Phase,
src/components/pc/hotbar/PCActionsPanel.tsx:492,분리 심문 / 일시적으로 당사자를 분리해 압박 환경을 바꾼다.,tactical.special.separation/.separationDesc,Separate Interrogation / Temporarily separate the parties to change the pressure.,
src/components/pc/hotbar/PCActionsPanel.tsx:493,조사 토큰 1 필요,tactical.special.separationMeta,Investigation Token 1,
src/components/pc/hotbar/PCActionsPanel.tsx:501,비공개 보호 / 비공개 보호를 약속해 방어 반응을 낮춘다.,tactical.special.confidential/.confidentialDesc,Confidential Protection / Promise confidentiality to lower defenses.,
src/components/pc/hotbar/PCActionsPanel.tsx:502,신뢰/공포 수치 조정,tactical.special.confidentialReady,Adjusts trust/fear values,
src/components/pc/hotbar/PCActionsPanel.tsx:502,최종 심문 단계 이후 해금,tactical.special.confidentialLocked,Unlocks after Final Interrogation,
src/components/pc/hotbar/PCActionsPanel.tsx:577-587,증거 정리 단계로 / 최종 심문 단계로 / 판결 검토로 / 다음 단계,tactical.advance.toEvidence/.toReExam/.toVerdict/.next,(see MESSAGE_KEY_PROPOSALS),
src/components/pc/hotbar/PCActionsPanel.tsx:301,이의 있습니다.,interaction.judgeObjection,Objection.,Player-judge speaks this in the dialogue stream — flag for dialogue thread review.
src/components/pc/hotbar/PCActionsPanel.tsx:344,즉답을 요구합니다.,interaction.immediateDemand,I demand an immediate answer on this dispute.,Same channel boundary issue.
src/components/pc/layout/PCDisputeRibbon.tsx:168,쟁점 펼치기,disputeRibbon.expand,Expand disputes,
src/components/pc/layout/PCDisputeRibbon.tsx:168,쟁점 접기,disputeRibbon.collapse,Collapse disputes,
src/components/pc/layout/PCDisputeRibbon.tsx:171,쟁점,disputeRibbon.label,Disputes,
src/components/pc/layout/PCDisputeRibbon.tsx:222,판결 진행,disputeRibbon.advanceCta,Advance to Verdict,
src/components/pc/layout/PCDisputeRibbon.tsx:248,심문과 증거로 진실을 밝혀내세요.,disputeRibbon.popoverDefault,Reveal the truth through interrogation and evidence.,
src/components/pc/layout/PCDisputeRibbon.tsx:266,잠금,disputeRibbon.evidenceLocked,Locked,
src/components/pc/layout/PCDialogueLog.tsx:16-21,자신감/동요/격앙/체념,emotion.confident/.shaken/.angry/.resigned,Confident/Shaken/Enraged/Resigned,
src/components/pc/layout/PCDialogueLog.tsx:63,당사자 A,dialogueLog.partyAFallback,Party A,Glossary party_a=Party A.
src/components/pc/layout/PCDialogueLog.tsx:64,당사자 B,dialogueLog.partyBFallback,Party B,
src/components/pc/layout/PCDialogueLog.tsx:68,재판관,dialogueLog.judge,Judge,Glossary judge=Judge.
src/components/pc/layout/PCDialogueLog.tsx:69,증인,dialogueLog.witnessFallback,Witness,Glossary witness=Witness.
src/components/pc/layout/PCDialogueLog.tsx:70,시스템,dialogueLog.system,System,
src/components/pc/layout/PCDialogueLog.tsx:75,중요 발언,dialogueLog.entry.detailSubtitleImportant,Key Statement,
src/components/pc/layout/PCDialogueLog.tsx:75,발언 기록,dialogueLog.entry.detailSubtitleRecord,Statement Record,
src/components/pc/layout/PCDialogueLog.tsx:102,확인 완료,dialogueLog.pendingFeedback.consumed,Reviewed,
src/components/pc/layout/PCDialogueLog.tsx:103,만료,dialogueLog.pendingFeedback.expired,Expired,
src/components/pc/layout/PCDialogueLog.tsx:103,지금 확인,dialogueLog.pendingFeedback.active,Review now,
src/components/pc/layout/PCDialogueLog.tsx:171,모순 발견,dialogueLog.contradictionTitle,Contradiction Detected,glossary contradiction=Contradiction.
src/components/pc/layout/PCDialogueLog.tsx:172,NAME 진술 비교,dialogueLog.contradictionSubtitle,{name} statement comparison,
src/components/pc/layout/PCDialogueLog.tsx:176,이전 진술과 현재 진술 사이에서 ...,dialogueLog.contradictionBody,A contradiction is forming between earlier and current statements. Pressing it can shake the lie state and unlock new lines or clues.,
src/components/pc/layout/PCDialogueLog.tsx:179,이전 발언 A,dialogueLog.contrast.previous,Earlier Statement,
src/components/pc/layout/PCDialogueLog.tsx:180,현재 발언 B,dialogueLog.contrast.current,Current Statement,
src/components/pc/layout/PCDialogueLog.tsx:182,왜 어긋나는지,dialogueLog.contradictionWhy,Why it conflicts,
src/components/pc/layout/PCDialogueLog.tsx:184,지금은 넘긴다,dialogueLog.contradictionSkip,Skip for now,
src/components/pc/layout/PCDialogueLog.tsx:187,모순을 찌른다,dialogueLog.contradictionPursue,Press the Contradiction,glossary contradiction_pursuit=Contradiction Pursuit.
src/components/pc/layout/PCDialogueLog.tsx:202,추궁 완료,dialogueLog.contradictionUsed,Pressed,
src/components/pc/layout/PCDialogueLog.tsx:202,추궁하기,dialogueLog.contradictionPursueShort,Press,
src/components/pc/layout/PCDialogueLog.tsx:273,모호,dialogueLog.note.depth.vague,Vague,
src/components/pc/layout/PCDialogueLog.tsx:274,부분,dialogueLog.note.depth.partial,Partial,
src/components/pc/layout/PCDialogueLog.tsx:275,핵심,dialogueLog.note.depth.full,Core,
src/components/pc/layout/PCDialogueLog.tsx:341,비공개 진술,dialogueLog.confidential,Confidential Statement,
src/components/pc/layout/PCDialogueLog.tsx:437,사건이 시작되면 대화가 이곳에 표시됩니다.,dialogueLog.empty,Conversation appears here once the case begins.,
src/components/pc/layout/PCInteractionPanel.tsx:84,사건 요약,interaction.caseSummary,Case Summary,
src/components/pc/layout/PCInteractionPanel.tsx:85,준비 중,interaction.preparing,Preparing,
src/components/pc/layout/PCInteractionPanel.tsx:86,현재 선택된 사건이 없습니다.,interaction.noCase,No case is currently selected.,
src/components/pc/layout/PCInteractionPanel.tsx:87,현재 쟁점,interaction.currentDispute,Current Dispute,
src/components/pc/layout/PCInteractionPanel.tsx:88,아직 선택된 쟁점 없음,interaction.noDispute,No dispute selected,
src/components/pc/layout/PCInteractionPanel.tsx:89,진행 단계,interaction.phase,Phase,
src/components/pc/layout/PCInteractionPanel.tsx:90,턴,interaction.turn,Turn,
src/components/pc/layout/PCInteractionPanel.tsx:91,해금 증거,interaction.unlockedEvidence,Unlocked Evidence,
src/components/pc/layout/PCInteractionPanel.tsx:92,쟁점 목록,interaction.disputeList,Disputes,
src/components/pc/layout/PCInteractionPanel.tsx:93,현재 쟁점 보기,interaction.viewCurrentDispute,View Current Dispute,
src/components/pc/layout/PCInteractionPanel.tsx:94,최근 증거 열람,interaction.latestEvidence,Open Latest Evidence,
src/components/pc/layout/PCInteractionPanel.tsx:95,대상 정보,interaction.targetInfo,Party Info,
src/components/pc/layout/PCInteractionPanel.tsx:96,관계 유형,interaction.relationship,Relationship,
src/components/pc/layout/PCInteractionPanel.tsx:97,현재 주시 쟁점,interaction.watchingDispute,Active Dispute,
src/components/pc/layout/PCInteractionPanel.tsx:98,없음,common.empty,None,
src/components/pc/layout/PCInteractionPanel.tsx:99,관련 쟁점 보기,interaction.relatedDispute,View Related Dispute,
src/components/pc/layout/PCInteractionPanel.tsx:100,쟁점 정보,interaction.disputeInfo,Dispute Info,
src/components/pc/layout/PCInteractionPanel.tsx:101,연결 증거,interaction.linkedEvidence,Linked Evidence,
src/components/pc/layout/PCInteractionPanel.tsx:102,아직 연결된 증거가 없습니다.,interaction.noLinkedEvidence,No evidence linked yet.,
src/components/pc/layout/PCInteractionPanel.tsx:103,대표 증거 열람,interaction.representativeEvidence,Open Linked Evidence,
src/components/pc/layout/PCInteractionPanel.tsx:104,증거 제시,interaction.presentEvidence,Present Evidence,
src/components/pc/layout/PCInteractionPanel.tsx:105,선택 불가,interaction.noAvailableSelection,No selection available,
src/components/pc/layout/PCInteractionPanel.tsx:106,현재 쟁점과 대상에 바로 연결된 증거가 없습니다.,interaction.noRelevantEvidence,No evidence connects this dispute and party.,
src/components/pc/layout/PCInteractionPanel.tsx:107,닫기,common.close,Close,
src/components/pc/layout/PCInteractionPanel.tsx:108,제시 메시지 선택,interaction.selectMessage,Select Statement,
src/components/pc/layout/PCInteractionPanel.tsx:109,상대방에게 던질 증거를 고르세요.,interaction.selectEvidenceBody,Pick an evidence item to confront the other party with.,
src/components/pc/layout/PCInteractionPanel.tsx:110,제시 방식 선택,interaction.presentWay,How to Present,
src/components/pc/layout/PCInteractionPanel.tsx:111,추천 질문,interaction.recommendedQuestion,Recommended Angle,
src/components/pc/layout/PCInteractionPanel.tsx:112,의미,interaction.implication,Implication,
src/components/pc/layout/PCInteractionPanel.tsx:113,증거만 제시,interaction.directPresent,Present Only,
src/components/pc/layout/PCInteractionPanel.tsx:114,쟁점 이동,interaction.chooseDispute,Switch Dispute,
src/components/pc/layout/PCInteractionPanel.tsx:115,이동할 쟁점을 선택하세요.,interaction.chooseDisputeBody,Choose a dispute to switch to.,
src/components/pc/layout/PCInteractionPanel.tsx:116,이동 불가,interaction.cannotMove,Cannot Switch,
