case,surface,bucket_key,total_variants,filled_variants,unique_opener30,unique_closer30,top_prefix30_ratio,opener_pass,closer_pass,prefix_pass,overall_pass
family-01,interrogation_answers,"a|d-3|silence_over_pride|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|general|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|general|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|general|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|general|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|general|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|general|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|long_support_flow|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|long_support_flow|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|long_support_flow|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|long_support_flow|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|long_support_flow|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|long_support_flow|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|mother_account_mask|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|mother_account_mask|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|mother_account_mask|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|mother_account_mask|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|mother_account_mask|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|mother_account_mask|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|factory_crisis_support|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|factory_crisis_support|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|factory_crisis_support|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|factory_crisis_support|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|factory_crisis_support|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|factory_crisis_support|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|silence_over_pride|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|silence_over_pride|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|silence_over_pride|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|silence_over_pride|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|silence_over_pride|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|silence_over_pride|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|general|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|general|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|general|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|general|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|general|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|general|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|long_support_flow|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|long_support_flow|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|long_support_flow|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|long_support_flow|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|long_support_flow|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|long_support_flow|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|mother_account_mask|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|mother_account_mask|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|mother_account_mask|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|mother_account_mask|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|mother_account_mask|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|mother_account_mask|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|factory_crisis_support|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|factory_crisis_support|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|factory_crisis_support|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|factory_crisis_support|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|factory_crisis_support|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|factory_crisis_support|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|silence_over_pride|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|silence_over_pride|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|silence_over_pride|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|silence_over_pride|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|silence_over_pride|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-3|silence_over_pride|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|general|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|general|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|general|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|general|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|general|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|general|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|long_support_flow|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|long_support_flow|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|long_support_flow|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|long_support_flow|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|long_support_flow|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|long_support_flow|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|mother_account_mask|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|mother_account_mask|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|mother_account_mask|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|mother_account_mask|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|mother_account_mask|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|mother_account_mask|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|factory_crisis_support|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|factory_crisis_support|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|factory_crisis_support|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|factory_crisis_support|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|factory_crisis_support|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|factory_crisis_support|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|silence_over_pride|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|silence_over_pride|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|silence_over_pride|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|silence_over_pride|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|silence_over_pride|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|silence_over_pride|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|general|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|general|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|general|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|general|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|general|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|general|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|long_support_flow|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|long_support_flow|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|long_support_flow|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|long_support_flow|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|long_support_flow|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|long_support_flow|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|mother_account_mask|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|mother_account_mask|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|mother_account_mask|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|mother_account_mask|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|mother_account_mask|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|mother_account_mask|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|factory_crisis_support|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|factory_crisis_support|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|factory_crisis_support|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|factory_crisis_support|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|factory_crisis_support|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|factory_crisis_support|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|silence_over_pride|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|silence_over_pride|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|silence_over_pride|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|silence_over_pride|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|silence_over_pride|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|silence_over_pride|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|general|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|general|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|general|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|general|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|general|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|general|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|long_support_flow|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|long_support_flow|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|long_support_flow|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|long_support_flow|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|long_support_flow|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|long_support_flow|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|mother_account_mask|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|mother_account_mask|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|mother_account_mask|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|mother_account_mask|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|mother_account_mask|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|mother_account_mask|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|factory_crisis_support|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|factory_crisis_support|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|factory_crisis_support|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|factory_crisis_support|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|factory_crisis_support|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|factory_crisis_support|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|silence_over_pride|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|silence_over_pride|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|silence_over_pride|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|silence_over_pride|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|silence_over_pride|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-3|silence_over_pride|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|general|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|general|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|general|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|general|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|general|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|general|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|diary_discovery|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|diary_discovery|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|diary_discovery|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|diary_discovery|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|diary_discovery|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|diary_discovery|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|sealed_family_record|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|sealed_family_record|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|sealed_family_record|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|sealed_family_record|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|sealed_family_record|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|sealed_family_record|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|silence_reason|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|silence_reason|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|silence_reason|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|silence_reason|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|silence_reason|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|silence_reason|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|will_link|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|will_link|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|will_link|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|will_link|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|will_link|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|will_link|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|general|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|general|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|general|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|general|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|general|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|general|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|diary_discovery|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|diary_discovery|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|diary_discovery|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|diary_discovery|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|diary_discovery|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|diary_discovery|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|sealed_family_record|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|sealed_family_record|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|sealed_family_record|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|sealed_family_record|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|sealed_family_record|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|sealed_family_record|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|silence_reason|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|silence_reason|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|silence_reason|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|silence_reason|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|silence_reason|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|silence_reason|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|will_link|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|will_link|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|will_link|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|will_link|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|will_link|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|will_link|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|general|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|general|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|general|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|general|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|general|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|general|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|diary_discovery|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|diary_discovery|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|diary_discovery|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|diary_discovery|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|diary_discovery|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|diary_discovery|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|sealed_family_record|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|sealed_family_record|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|sealed_family_record|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|sealed_family_record|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|sealed_family_record|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|sealed_family_record|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|silence_reason|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|silence_reason|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|silence_reason|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|silence_reason|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|silence_reason|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|silence_reason|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|will_link|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|will_link|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|will_link|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|will_link|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|will_link|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"a|d-4|will_link|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|general|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|general|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|general|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|general|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|general|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|general|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|diary_discovery|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|diary_discovery|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|diary_discovery|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|diary_discovery|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|diary_discovery|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|diary_discovery|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|sealed_family_record|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|sealed_family_record|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|sealed_family_record|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|sealed_family_record|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|sealed_family_record|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|sealed_family_record|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|silence_reason|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|silence_reason|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|silence_reason|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|silence_reason|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|silence_reason|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|silence_reason|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|will_link|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|will_link|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|will_link|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|will_link|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|will_link|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|will_link|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|general|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|general|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|general|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|general|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|general|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|general|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|diary_discovery|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|diary_discovery|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|diary_discovery|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|diary_discovery|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|diary_discovery|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|diary_discovery|S5",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|sealed_family_record|S0",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|sealed_family_record|S1",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|sealed_family_record|S2",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|sealed_family_record|S3",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|sealed_family_record|S4",10,10,3,10,0.400,true,true,true,true
family-01,interrogation_answers,"b|d-4|sealed_family_record|S5",10,10,3,10,0.400,true,true,true,true
